path,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,lentes_claros,lentes_oscuros,ilumincacion,cara_cubierta,postura_inadecuada,sombrero,bb_x1,bb_y1,bb_x2,bb_y2
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0844-image15572.jpg,49.058076,39.76588,95.228675,40.637024,82.742287,72.288566,51.090744,86.517241,92.905626,88.84029,0,0,1,0,0,0,5.709243,-1.4517233,106.53768,123.685616
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0843-image54850.jpg,63.577132,40.927405,102.197822,45.573503,87.969147,73.450091,60.38294,88.549909,93.196007,92.034483,1,0,0,0,0,1,11.307214,2.5767536,110.28319,122.28128
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0842-image06424.jpg,70.546279,57.188748,112.361162,60.963702,78.676951,84.774955,66.771325,108.295826,96.970962,110.328494,0,0,0,0,1,0,41.9699,14.341611,127.10209,143.4018
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0841-image08769.jpg,45.283122,52.833031,93.486388,53.704174,80.709619,86.517241,46.735027,98.132486,90.292196,99.294011,0,0,1,0,0,0,-2.3840322,7.1105537,109.97522,129.49126
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0840-image30302.jpg,57.76951,52.54265,99.00363,47.896552,74.030853,79.257713,66.771325,99.874773,94.938294,96.3902,0,0,1,0,1,0,35.4113,16.478111,123.02342,131.43866
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0839-image18673.jpg,47.896552,60.963702,94.067151,54.284936,65.319419,84.194192,47.896552,109.747731,96.3902,102.197822,0,0,1,0,0,1,13.322197,4.09213,127.04126,148.56984
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0838-image51072.jpg,55.15608,38.604356,110.618875,42.669691,76.644283,70.255898,53.123412,84.194192,100.455535,88.84029,0,0,1,0,0,0,16.730503,-0.56190044,139.05911,127.00773
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0837-image30208.jpg,37.733212,58.640653,75.77314,44.702359,80.128857,72.578947,61.834846,102.197822,94.647913,89.421053,1,0,0,0,0,0,6.814769,12.591769,109.43991,124.653694
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0836-image20149.jpg,49.058076,56.317604,93.486388,53.704174,85.065336,86.22686,49.638838,101.036298,93.77677,97.551724,0,0,0,0,0,0,7.863115,-0.39090067,102.71224,142.59132
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0835-image20290.jpg,41.798548,41.217786,90.582577,36.281307,67.642468,71.998185,42.960073,87.098004,97.261343,81.0,0,0,0,0,0,0,2.705464,-12.08202,124.53248,137.22588
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0834-image20579.jpg,62.415608,56.317604,109.747731,57.479129,86.517241,81.871143,60.673321,99.00363,103.940109,96.099819,0,0,1,0,0,0,22.012089,4.399261,125.42625,129.84949
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0833-image56218.jpg,44.702359,51.961887,92.615245,35.700544,67.352087,57.479129,58.059891,87.098004,102.488203,73.15971,0,1,1,0,0,0,25.076017,1.013057,121.19641,117.672905
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0832-image12729.jpg,39.185118,49.058076,87.969147,43.250454,66.771325,67.061706,51.090744,98.132486,86.517241,91.163339,0,0,1,0,0,0,5.7384295,-0.49526542,108.04303,128.07852
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0831-image60758.jpg,44.702359,60.092559,93.196007,55.15608,69.384755,84.484574,51.381125,105.682396,89.711434,103.940109,0,0,1,0,0,1,9.09369,1.8317654,109.223915,133.97092
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0830-image26442.jpg,57.188748,57.479129,97.551724,60.092559,58.059891,83.903811,52.54265,105.972777,84.194192,109.166969,0,0,1,0,1,0,32.68092,14.636761,132.68808,142.16849
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0829-image66148.jpg,44.99274,44.411978,90.001815,33.667877,60.092559,62.415608,53.413793,91.453721,95.519056,80.419238,0,0,1,0,1,0,20.425438,-7.85965,120.71532,122.00467
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0828-image14167.jpg,45.283122,56.898367,81.871143,37.733212,63.286751,77.805808,68.22323,95.519056,104.23049,76.644283,0,0,1,0,1,0,19.099787,-1.4456034,126.62709,120.49022
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0827-image03271.jpg,38.894737,50.219601,88.549909,46.154265,66.480944,79.257713,46.444646,100.165154,88.84029,95.228675,0,0,1,0,0,0,0.5673453,2.8410718,105.762146,131.20915
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0826-image08145.jpg,55.15608,44.702359,96.3902,43.540835,75.192377,76.934664,61.834846,94.647913,94.067151,91.744102,1,0,1,0,0,0,28.2806,7.5119553,122.26349,118.80197
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0825-image36229.jpg,47.606171,54.575318,95.519056,55.736842,70.836661,82.742287,49.058076,109.45735,91.453721,111.199637,0,0,1,1,0,0,6.918946,-1.8438354,133.55075,144.43013
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0824-image60778.jpg,40.056261,65.319419,88.84029,51.381125,76.063521,88.259528,60.963702,111.199637,97.842105,102.488203,0,0,1,0,0,0,6.361002,1.764281,103.34983,145.2456
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0823-image45929.jpg,51.381125,50.800363,92.034483,42.960073,86.807623,67.932849,65.029038,96.970962,98.713249,90.582577,0,0,1,0,0,0,4.1740494,0.9475529,107.7441,134.05482
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0822-image12020.jpg,39.76588,56.607985,87.678766,42.37931,75.77314,87.969147,56.317604,103.940109,96.970962,90.872958,0,0,1,0,0,0,8.089368,3.2632203,101.56154,126.905205
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0821-image00855.jpg,56.898367,42.37931,105.392015,38.023593,73.15971,75.482759,62.415608,90.292196,112.07078,86.22686,0,0,1,0,1,0,19.868038,-8.108828,149.10406,132.09355
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0820-image14984.jpg,48.477314,37.442831,89.130672,46.735027,69.675136,73.450091,38.313975,84.774955,76.644283,93.77677,0,0,1,0,0,0,13.564401,2.9598846,103.08516,127.780365
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0819-image29389.jpg,51.381125,44.702359,94.357532,48.477314,80.419238,63.577132,51.090744,93.486388,88.259528,95.519056,0,0,1,0,0,0,5.975072,-2.6551678,106.382545,139.85797
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0818-image31401.jpg,42.960073,61.544465,84.774955,53.413793,46.735027,79.838475,45.573503,112.361162,84.484574,106.263158,0,0,1,0,1,0,27.140362,9.424978,126.55422,146.19629
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0817-image65748.jpg,54.284936,43.250454,96.970962,43.540835,85.355717,76.353902,48.767695,90.582577,88.549909,90.001815,0,0,1,0,0,0,2.1075635,1.3664112,105.67262,130.66095
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0816-image20603.jpg,67.061706,36.281307,116.136116,53.123412,89.130672,67.642468,58.640653,80.419238,90.292196,94.647913,0,0,1,0,0,1,14.526482,6.5570936,134.64824,119.656364
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0814-image65884.jpg,50.800363,55.15608,94.357532,38.023593,74.030853,67.352087,63.867514,100.745917,101.036298,88.259528,0,0,1,0,0,0,16.509832,3.2472656,124.457985,122.92888
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0812-image66769.jpg,44.121597,54.284936,83.032668,42.088929,73.450091,81.290381,51.961887,101.907441,88.259528,91.744102,0,0,0,0,0,0,3.7766263,0.5299419,102.83632,132.26491
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0811-image22328.jpg,62.99637,40.346642,108.005445,41.508167,85.355717,66.480944,64.738657,88.84029,104.520871,90.872958,0,0,0,0,0,1,31.174082,19.185854,132.19786,112.86625
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0810-image00555.jpg,47.606171,49.348457,92.905626,38.023593,74.321234,70.546279,63.286751,94.357532,99.294011,84.484574,0,0,0,1,0,0,16.829775,-0.3775701,106.56729,126.46009
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0809-image09990.jpg,46.444646,47.606171,93.196007,46.735027,75.482759,77.805808,50.509982,98.132486,80.128857,97.842105,0,0,1,0,0,0,5.286545,-7.173729,112.56554,125.19365
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0808-image25407.jpg,60.963702,33.958258,108.876588,35.700544,80.128857,47.315789,63.867514,69.384755,97.842105,71.127042,0,0,1,0,0,0,24.591137,-1.221411,131.557,101.477394
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0807-image03808.jpg,56.898367,57.76951,101.907441,57.76951,80.709619,86.517241,60.38294,105.392015,95.809437,107.134301,0,0,1,0,0,0,17.426277,5.6080656,119.293076,142.94066
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0806-image67212.jpg,54.284936,52.252269,101.036298,56.027223,70.836661,83.323049,51.961887,92.034483,96.3902,95.519056,0,0,0,0,0,0,27.701082,1.7250671,126.09245,132.73909
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0805-image27201.jpg,64.157895,53.994555,111.199637,57.76951,91.453721,83.032668,58.350272,91.453721,92.905626,96.099819,0,0,1,0,0,0,24.3332,10.225551,125.82175,113.82608
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0804-image12781.jpg,49.058076,48.767695,90.292196,39.185118,86.807623,69.965517,67.352087,95.809437,94.647913,88.259528,0,0,1,0,0,0,6.9047613,7.6799827,98.3437,125.53843
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0803-image01928.jpg,36.862069,68.513612,78.676951,53.994555,78.096189,88.549909,60.673321,111.199637,90.001815,99.874773,0,0,0,0,0,0,5.258216,11.892584,93.1715,140.3155
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0802-image01828.jpg,52.54265,60.673321,103.359347,45.863884,86.517241,72.578947,73.450091,106.263158,108.876588,99.584392,0,0,1,0,0,0,21.494453,-0.45780838,123.68313,157.06812
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0801-image00416.jpg,44.121597,66.480944,83.032668,46.154265,74.030853,78.676951,68.513612,105.972777,99.294011,91.744102,0,0,1,0,0,0,6.2515855,3.7440107,124.75632,141.57027
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0800-image17238.jpg,62.705989,61.544465,94.067151,52.833031,62.415608,87.388385,70.546279,112.07078,101.326679,103.359347,0,0,1,0,0,0,47.35039,2.448079,136.3979,139.01445
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0799-image07068.jpg,44.411978,48.477314,90.001815,49.348457,77.225045,79.257713,45.573503,99.00363,85.936479,99.294011,0,0,1,0,0,0,18.509262,6.3737645,100.621,133.10149
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0798-image18218.jpg,62.99637,53.994555,105.682396,51.090744,71.998185,78.096189,64.157895,103.359347,93.77677,103.649728,1,0,1,0,1,0,21.260485,-3.8224518,151.2597,143.74411
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0797-image26586.jpg,53.704174,49.348457,96.099819,47.315789,72.578947,70.546279,58.350272,102.197822,93.486388,100.455535,0,0,0,0,0,0,24.503727,6.489654,120.493004,135.92513
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0796-image06954.jpg,50.219601,46.735027,94.647913,46.154265,65.029038,73.450091,53.704174,94.067151,84.484574,96.099819,0,0,1,0,0,0,30.189484,1.2606964,119.98038,124.26072
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0795-image14748.jpg,58.350272,37.442831,99.874773,40.637024,85.065336,70.255898,50.219601,89.711434,86.807623,91.453721,0,0,1,0,0,0,6.439501,0.97432584,106.6913,131.75273
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0794-image21523.jpg,59.802178,38.894737,102.488203,45.283122,95.228675,70.836661,58.350272,86.807623,92.034483,92.905626,0,0,0,1,0,0,4.185614,-0.47121495,108.15578,114.51371
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0793-image67372.jpg,44.121597,40.637024,88.549909,44.702359,70.836661,72.288566,41.798548,87.098004,82.161525,90.292196,0,0,1,0,0,0,2.7081995,6.44744,98.649536,119.56944
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0792-image18983.jpg,57.76951,61.544465,103.068966,64.738657,77.805808,88.84029,59.802178,111.780399,91.163339,113.522686,0,0,1,0,0,0,23.852827,18.506304,123.733055,137.46785
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0791-image53226.jpg,59.221416,55.15608,98.132486,58.931034,87.388385,75.77314,62.415608,102.488203,93.196007,105.101633,0,0,1,0,0,0,15.846652,1.9999669,108.64811,135.27342
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0789-image54242.jpg,68.513612,48.477314,97.261343,55.736842,89.421053,83.032668,52.252269,94.067151,80.128857,98.422868,0,0,1,0,0,0,6.811559,7.3479695,99.32691,123.950386
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0788-image22630.jpg,41.798548,40.056261,84.194192,36.571688,69.384755,65.900181,51.671506,85.065336,82.451906,83.61343,0,0,1,0,0,0,8.929369,-0.059120357,100.055405,115.365746
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0787-image60791.jpg,53.704174,49.348457,99.294011,47.315789,75.482759,75.192377,57.76951,98.713249,94.067151,97.551724,0,0,1,0,0,0,22.181162,1.406081,124.20441,129.47556
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0786-image20520.jpg,44.411978,37.442831,88.549909,37.442831,55.736842,56.898367,51.090744,86.517241,74.030853,83.61343,0,0,1,0,1,0,28.676458,-4.1048126,121.919846,112.3677
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0785-image61045.jpg,56.898367,49.638838,104.520871,48.477314,70.836661,79.838475,57.479129,95.519056,96.099819,95.519056,0,0,1,0,1,0,31.351023,2.6273623,112.99445,129.0998
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0784-image00530.jpg,51.090744,53.123412,85.065336,62.705989,82.451906,88.549909,49.92922,101.907441,75.192377,104.520871,0,0,1,0,0,0,6.3798575,16.891775,90.03781,133.65999
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0783-image12641.jpg,63.577132,39.475499,105.101633,43.831216,101.907441,75.77314,53.994555,87.969147,97.261343,90.001815,0,0,1,0,0,0,17.347826,8.20072,111.11412,122.24452
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0782-image34820.jpg,66.190563,59.221416,104.23049,47.606171,63.286751,74.030853,62.99637,111.490018,95.809437,103.940109,0,0,1,0,0,0,43.396614,-1.0612875,140.8047,144.08745
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0781-image05595.jpg,59.802178,54.865699,99.874773,64.157895,73.740472,87.388385,55.736842,103.940109,87.969147,111.199637,0,0,0,1,0,0,30.892534,25.793606,110.20918,133.86589
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0780-image03390.jpg,36.862069,45.863884,82.742287,45.283122,55.736842,64.448276,40.637024,89.711434,79.838475,88.84029,0,0,0,0,0,0,1.108794,-5.417186,116.5626,125.31601
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0779-image53367.jpg,50.509982,51.090744,91.453721,45.573503,95.228675,65.319419,65.029038,97.261343,99.874773,92.615245,0,0,1,0,0,0,-0.29157847,0.0113636255,102.12323,141.61179
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0778-image15067.jpg,37.15245,57.479129,82.161525,51.381125,79.838475,78.096189,55.15608,106.553539,88.84029,101.036298,0,0,1,0,0,0,4.7700896,3.4871757,96.355606,140.88033
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0777-image20174.jpg,48.477314,43.831216,96.099819,42.37931,79.257713,69.384755,46.444646,84.774955,97.842105,83.903811,0,0,1,0,0,0,13.457045,-3.2361164,110.60383,131.03172
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0776-image03740.jpg,64.157895,48.477314,107.134301,65.6098,76.063521,87.969147,47.896552,96.099819,83.61343,112.941924,0,0,1,0,0,0,25.241571,8.662672,123.803795,139.1942
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0775-image00793.jpg,54.575318,53.994555,96.680581,49.92922,76.063521,83.032668,62.125227,101.036298,93.77677,99.294011,0,0,1,0,0,0,31.346655,1.2010574,101.98425,135.57018
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0773-image50933.jpg,47.025408,52.833031,95.228675,49.92922,73.450091,83.61343,47.606171,95.809437,96.970962,93.77677,0,0,1,0,0,1,13.479816,8.954318,114.59348,140.8034
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0772-image23324.jpg,49.638838,45.283122,96.099819,39.76588,53.994555,69.965517,49.638838,90.292196,93.486388,90.001815,0,0,1,0,1,0,26.847925,7.1997776,126.14728,127.41192
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0771-image18157.jpg,40.346642,56.027223,86.807623,55.446461,57.479129,81.580762,35.410163,95.228675,87.098004,94.938294,0,0,0,0,0,0,8.801347,7.0234804,103.01945,138.07574
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0770-image02407.jpg,59.802178,48.477314,92.905626,58.059891,51.671506,79.838475,49.638838,94.067151,87.969147,111.199637,0,0,1,0,0,0,42.07587,14.569134,133.01022,139.99211
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0769-image13346.jpg,38.604356,43.540835,89.130672,39.185118,65.319419,75.192377,52.252269,92.034483,86.807623,88.84029,0,0,0,0,0,0,12.227673,4.8795238,113.784584,118.4247
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0768-image05404.jpg,56.607985,53.704174,101.326679,60.673321,56.317604,81.0,49.638838,99.874773,96.3902,106.84392,0,0,1,0,0,0,29.164642,7.131806,140.04523,145.50294
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0767-image34285.jpg,51.381125,58.350272,90.292196,56.607985,58.350272,95.228675,57.479129,105.972777,89.711434,107.715064,0,0,1,0,1,0,29.998388,24.260294,120.42658,136.22488
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0766-image00434.jpg,39.76588,61.834846,84.774955,50.509982,61.834846,80.709619,50.219601,103.068966,86.807623,95.809437,0,0,1,1,0,0,23.42741,3.070812,111.64684,129.49857
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0764-image28680.jpg,52.252269,50.219601,101.907441,42.088929,80.419238,75.192377,69.094374,99.584392,98.132486,95.228675,0,0,1,0,0,0,15.028073,2.1463797,122.29632,117.79388
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0755-image20651.jpg,55.736842,43.540835,102.778584,48.186933,75.192377,75.192377,56.898367,87.098004,90.872958,90.872958,0,0,0,0,0,0,19.31432,5.1451116,121.89623,114.954185
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0754-image07109.jpg,59.221416,56.027223,100.455535,50.219601,70.546279,85.065336,66.190563,99.294011,104.23049,98.132486,0,0,1,0,1,0,35.93739,2.7761757,128.32007,141.73051
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0753-image01174.jpg,57.188748,34.53902,102.488203,46.154265,68.803993,73.740472,48.477314,83.903811,86.807623,94.938294,0,0,1,0,0,0,17.667645,2.9819145,120.58502,134.38307
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0752-image04190.jpg,49.348457,54.575318,106.263158,58.640653,77.805808,87.969147,53.123412,103.359347,90.001815,105.392015,0,0,1,0,0,0,15.540451,8.54373,112.1561,134.06505
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0751-image03026.jpg,48.186933,55.15608,80.419238,40.346642,65.029038,76.353902,65.6098,95.228675,90.872958,85.936479,0,0,1,0,1,0,29.88507,16.727274,114.596436,109.90548
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0750-image56394.jpg,49.348457,56.317604,88.259528,59.802178,85.065336,79.548094,50.509982,106.553539,85.936479,108.005445,0,0,1,0,0,0,2.759318,0.2903089,100.0705,147.3608
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0749-image71116.jpg,44.411978,47.315789,89.711434,50.800363,71.127042,78.096189,45.863884,95.519056,83.61343,96.680581,0,0,1,0,0,0,-3.4511313,6.308189,103.552864,123.89934
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0748-image14320.jpg,50.219601,54.575318,90.872958,46.444646,56.898367,78.967332,56.027223,103.649728,90.582577,97.551724,0,0,1,0,1,0,18.533192,1.234433,124.71308,134.72543
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0747-image11069.jpg,49.92922,42.669691,97.261343,48.767695,71.127042,61.834846,51.671506,96.099819,83.323049,100.455535,0,0,1,0,0,0,17.38379,-6.5188766,111.151054,151.60887
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0746-image37979.jpg,51.671506,44.411978,100.165154,52.252269,85.936479,64.738657,53.704174,92.905626,92.905626,96.680581,0,0,1,0,0,0,1.560697,1.7333239,100.17869,144.10387
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0745-image13979.jpg,67.061706,52.54265,108.005445,58.350272,77.805808,88.549909,66.771325,99.874773,99.874773,103.068966,0,0,1,0,1,0,41.98882,8.835755,128.58386,129.34535
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0744-image65772.jpg,51.090744,36.862069,95.228675,39.475499,74.321234,71.417423,47.606171,86.22686,89.711434,88.549909,0,0,1,0,0,0,16.255644,3.955315,113.042305,115.176
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0743-image00343.jpg,65.319419,33.667877,104.520871,49.638838,61.254083,71.998185,48.477314,81.290381,85.065336,93.196007,0,0,1,0,1,0,35.466568,3.6612377,123.62058,121.02746
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0742-image30188.jpg,57.188748,55.446461,99.00363,48.186933,51.961887,74.321234,54.284936,107.715064,83.903811,104.811252,0,0,1,0,0,0,36.71771,-6.9958806,137.02887,148.44955
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0741-image21798.jpg,44.411978,58.931034,89.421053,58.640653,67.061706,88.84029,40.637024,106.84392,92.615245,105.972777,0,0,1,0,0,0,5.57013,14.947817,111.15553,146.94893
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0740-image11272.jpg,55.446461,49.92922,92.324864,38.894737,65.319419,76.934664,79.838475,106.84392,113.813067,94.357532,0,0,1,0,0,0,38.68774,1.5268073,145.07504,122.43451
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0739-image23374.jpg,65.029038,40.637024,111.490018,51.961887,79.257713,73.740472,50.800363,75.192377,102.778584,88.84029,0,0,1,0,0,0,32.973763,-3.3278213,137.36151,124.551
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0738-image54136.jpg,47.896552,33.087114,90.292196,39.76588,60.092559,63.577132,49.058076,79.257713,90.582577,86.517241,0,0,1,0,1,0,29.551779,3.0706196,123.73111,122.85501
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0737-image40030.jpg,46.444646,50.800363,86.22686,52.252269,83.323049,68.513612,56.607985,98.713249,90.292196,98.132486,0,0,1,0,0,0,9.486929,5.4795876,97.11746,131.65572
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0736-image70651.jpg,39.185118,56.607985,85.065336,47.315789,73.740472,76.934664,56.607985,105.392015,99.00363,95.519056,0,0,1,0,0,0,18.162403,-8.372591,127.039345,150.50429
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0735-image22354.jpg,55.15608,46.735027,92.034483,41.798548,74.030853,60.963702,67.061706,97.551724,91.163339,93.77677,1,0,1,0,0,0,34.348076,8.020869,102.80093,114.11449
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0734-image41518.jpg,55.15608,58.350272,96.970962,59.802178,75.482759,78.38657,55.446461,106.553539,94.067151,108.586207,0,0,0,0,0,0,20.515368,6.8555026,117.99386,147.06703
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0733-image05798.jpg,53.123412,59.221416,102.197822,53.704174,67.932849,83.323049,62.415608,108.005445,95.519056,103.359347,0,0,1,0,1,0,31.622118,16.046207,106.013954,154.10031
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0732-image67370.jpg,46.444646,60.092559,89.711434,56.607985,65.029038,86.517241,49.92922,110.038113,88.259528,106.553539,0,0,1,0,0,0,14.575115,-0.48494786,128.03517,148.34769
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0731-image04259.jpg,63.577132,61.544465,108.005445,60.673321,83.61343,84.484574,68.513612,111.490018,101.907441,111.199637,1,0,0,0,0,0,25.979359,2.7995377,123.00241,163.21388
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0730-image09250.jpg,58.350272,37.733212,96.680581,59.802178,85.936479,79.548094,47.315789,87.969147,71.998185,99.874773,0,0,1,0,0,0,14.679024,8.38906,104.47279,115.89362
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0729-image03346.jpg,49.058076,57.188748,93.486388,52.833031,77.515426,81.871143,54.865699,104.520871,89.711434,101.326679,0,0,1,0,0,1,4.3408155,17.304482,103.43909,130.93849
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0727-image15346.jpg,56.898367,34.248639,96.3902,42.088929,83.323049,70.546279,46.444646,78.967332,83.032668,85.646098,0,0,1,0,0,0,7.9490886,-5.958639,104.43294,118.953735
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0725-image19307.jpg,45.863884,51.671506,92.615245,33.087114,84.194192,73.15971,66.771325,94.938294,103.068966,76.353902,0,0,1,0,0,0,-9.712431,2.7677536,118.69534,143.47589
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0724-image01338.jpg,62.705989,53.413793,108.005445,50.800363,78.676951,77.225045,67.061706,101.61706,99.874773,101.61706,0,0,1,0,1,0,41.361214,8.533104,123.103325,131.50526
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0723-image20653.jpg,55.446461,38.604356,105.101633,38.604356,63.867514,65.6098,47.025408,86.22686,104.811252,89.421053,0,0,1,0,1,0,14.81722,-8.491208,151.165,140.49495
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0722-image11928.jpg,60.673321,58.350272,103.068966,60.963702,85.646098,71.417423,65.900181,104.811252,99.294011,106.263158,0,0,1,0,0,0,28.482382,17.626217,118.13261,136.03584
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0721-image68215.jpg,61.544465,36.862069,102.778584,50.800363,78.676951,69.094374,49.92922,83.032668,82.451906,93.77677,0,0,0,0,0,0,22.457483,0.626868,115.40535,118.06122
C:\Users\isaac\PycharmProjects\tensorflow_filter\AFLW\0720-image59839.jpg,55.15608,57.188748,99.584392,52.252269,69.094374,89.711434,67.352087,105.972777,104.23049,103.359347,0,0,1,0,1,0,30.884207,-1.4417857,123.31576,127.502075
