image,id,annotator,annotation_id,created_at,updated_at,lead_time,choice
/data/upload/26/0acbc1ef-_-40_1306_0.jpg,64070,12,26716,2022-10-02T05:21:47.376259Z,2022-10-02T05:21:47.376278Z,2.328,Lentes claros
/data/upload/26/09a7daa4-_-40_1292_0.jpg,64067,12,26715,2022-10-02T05:21:43.957558Z,2022-10-02T05:21:43.957577Z,1.532,
/data/upload/26/a7295498-_40_1283_0.jpg,64066,12,26714,2022-10-02T05:21:40.432307Z,2022-10-02T05:21:40.432326Z,1.226,
/data/upload/26/39c35de4-_40_1280_1.jpg,64064,12,26713,2022-10-02T05:21:37.885651Z,2022-10-02T05:21:37.885669Z,1.541,
/data/upload/26/00624346-_40_1275_1.jpg,64059,12,26712,2022-10-02T05:21:33.839092Z,2022-10-02T05:21:33.839111Z,1.311,
/data/upload/26/2d3cccd1-_-40_1497_0.jpg,64154,12,26711,2022-10-02T05:21:31.282060Z,2022-10-02T05:21:31.282078Z,1.254,
/data/upload/26/d660dc59-_-40_1492_0.jpg,64153,12,26710,2022-10-02T05:21:28.241320Z,2022-10-02T05:21:28.241338Z,2.183,Lentes claros
/data/upload/26/7fac2777-_40_1350_0.jpg,64092,12,26709,2022-10-02T05:21:23.687776Z,2022-10-02T05:21:23.687796Z,1.594,Iluminacion irregular en la cara
/data/upload/26/27d11a40-_-40_1349_0.jpg,64091,12,26708,2022-10-02T05:21:20.564672Z,2022-10-02T05:21:20.564690Z,1.099,
/data/upload/26/de2fcba1-_40_1333_0.jpg,64084,12,26707,2022-10-02T05:21:17.892230Z,2022-10-02T05:21:17.892248Z,1.196,
/data/upload/26/dbe85d45-_-40_1332_0.jpg,64083,12,26706,2022-10-02T05:21:14.726603Z,2022-10-02T05:21:14.726623Z,1.733,
/data/upload/26/3995c113-_-40_1330_0.jpg,64080,12,26705,2022-10-02T05:21:11.369838Z,2022-10-02T05:21:11.369858Z,1.686,
/data/upload/26/2bd0074e-_40_1323_0.jpg,64077,12,26704,2022-10-02T05:21:08.101091Z,2022-10-02T05:21:08.101111Z,3.144,Iluminacion irregular en la cara
/data/upload/26/f77a05c4-_-40_1320_0.jpg,64076,12,26703,2022-10-02T05:21:03.578969Z,2022-10-02T05:21:03.578986Z,1.776,
/data/upload/26/2750b748-_40_1282_0.jpg,64065,12,26701,2022-10-02T05:20:55.126521Z,2022-10-02T05:20:55.126554Z,2.569,Iluminacion irregular en la cara
/data/upload/26/fa5b7668-_40_1274_0.jpg,64058,12,26700,2022-10-02T05:20:48.014585Z,2022-10-02T05:20:48.014604Z,3.792,Iluminacion irregular en la cara
/data/upload/26/e1511f48-_40_1271_1.jpg,64055,12,26699,2022-10-02T05:20:42.822055Z,2022-10-02T05:20:42.822073Z,1.352,
/data/upload/26/0b833b5d-_-40_1270_0.jpg,64053,12,26698,2022-10-02T05:20:39.811150Z,2022-10-02T05:20:39.811169Z,1.326,
/data/upload/26/c3215832-_40_1257_0.jpg,64047,12,26697,2022-10-02T05:20:36.943593Z,2022-10-02T05:20:36.943612Z,1.247,
/data/upload/26/62f5e542-_-40_1251_0.jpg,64043,12,26696,2022-10-02T05:20:34.514264Z,2022-10-02T05:20:34.514283Z,1.214,
/data/upload/26/eefb4059-_-40_1208_0.jpg,64018,12,26695,2022-10-02T05:20:31.753445Z,2022-10-02T05:20:31.753465Z,1.066,
/data/upload/26/f89a0ecb-_-40_1127_0.jpg,63976,12,26693,2022-10-02T05:20:26.065987Z,2022-10-02T05:20:26.066005Z,1.446,
/data/upload/26/b0ca0c66-_40_1125_0.jpg,63973,12,26692,2022-10-02T05:20:22.874316Z,2022-10-02T05:20:22.874335Z,2.763,Iluminacion irregular en la cara
/data/upload/26/3c18a4c4-_40_1059_0.jpg,63940,12,26691,2022-10-02T05:20:17.719006Z,2022-10-02T05:20:17.719026Z,2.044,Iluminacion irregular en la cara
/data/upload/26/681961b9-_40_1024_0.jpg,63921,12,26690,2022-10-02T05:20:12.185946Z,2022-10-02T05:20:12.185965Z,1.175,
/data/upload/26/8e5f05cd-_40_1273_0.jpg,64057,12,26688,2022-10-02T05:20:03.609204Z,2022-10-02T05:20:03.609223Z,3.005,Objetos cubriedno la cara
/data/upload/26/0cd72a63-_40_1269_0.jpg,64051,12,26687,2022-10-02T05:19:59.620144Z,2022-10-02T05:19:59.620164Z,1.304,
/data/upload/26/0e6f193a-_-40_1263_0.jpg,64048,12,26686,2022-10-02T05:19:56.748639Z,2022-10-02T05:19:56.748659Z,1.244,
/data/upload/26/7740a214-_40_1222_0.jpg,64025,12,26685,2022-10-02T05:19:49.596148Z,2022-10-02T05:19:49.596168Z,2.258,Iluminacion irregular en la cara
/data/upload/26/a1d7cf70-_-40_1195_0.jpg,64012,12,26684,2022-10-02T05:19:45.038587Z,2022-10-02T05:19:45.038605Z,1.267,
/data/upload/26/4d033145-_-40_1099_0.jpg,63963,12,26682,2022-10-02T05:19:39.588627Z,2022-10-02T05:19:39.588645Z,2.335,Uso de un ornamento en la cabeza
/data/upload/26/25e25fb6-_40_1081_0.jpg,63955,12,26679,2022-10-02T05:19:22.032366Z,2022-10-02T05:19:22.032387Z,1.036,
/data/upload/26/c2293f07-_-40_1279_0.jpg,64062,12,26678,2022-10-02T05:19:18.951130Z,2022-10-02T05:19:18.951149Z,1.454,
/data/upload/26/74201ac3-_40_1255_0.jpg,64045,12,26676,2022-10-02T05:19:07.475031Z,2022-10-02T05:19:07.475049Z,1.518,
/data/upload/26/c09fe14e-_40_1168_0.jpg,63993,12,26675,2022-10-02T05:19:04.871906Z,2022-10-02T05:19:04.871924Z,2.481,
/data/upload/26/53bdf901-_-40_1241_0.jpg,64038,12,26672,2022-10-02T05:18:30.123197Z,2022-10-02T05:18:30.123215Z,2.85,
/data/upload/26/18457d33-_40_1182_0.jpg,64003,12,26670,2022-10-02T05:18:20.797819Z,2022-10-02T05:18:20.797837Z,1.459,
/data/upload/26/bdc30c10-_40_1103_0.jpg,63966,12,26667,2022-10-02T05:18:09.061531Z,2022-10-02T05:18:09.061563Z,1.246,
/data/upload/26/bd06b08e-_40_1075_0.jpg,63950,12,26666,2022-10-02T05:18:05.904472Z,2022-10-02T05:18:05.904490Z,2.776,Iluminacion irregular en la cara
/data/upload/26/22903340-_40_1202_0.jpg,64015,12,26665,2022-10-02T05:18:01.813802Z,2022-10-02T05:18:01.813824Z,1.962,
/data/upload/26/79c5a043-_40_1193_0.jpg,64010,12,26664,2022-10-02T05:17:57.688166Z,2022-10-02T05:17:57.688183Z,2.023,
/data/upload/26/99e08e79-_-40_1106_0.jpg,63967,12,26663,2022-10-02T05:17:50.938218Z,2022-10-02T05:17:50.938236Z,4.246,Lentes claros
/data/upload/26/04751ecd-_40_1088_0.jpg,63958,12,26662,2022-10-02T05:17:41.534127Z,2022-10-02T05:17:41.534147Z,1.597,
/data/upload/26/779ed760-_40_1064_0.jpg,63943,12,26661,2022-10-02T05:17:38.836768Z,2022-10-02T05:17:38.836787Z,4.656,
/data/upload/26/e111525f-_-40_1227_0.jpg,64028,12,26660,2022-10-02T05:17:31.044219Z,2022-10-02T05:17:31.044237Z,1.951,
/data/upload/26/9a223546-_40_1195_0.jpg,64011,12,26659,2022-10-02T05:17:23.386676Z,2022-10-02T05:17:23.386695Z,3.596,Lentes claros
/data/upload/26/4f5ff1f1-_-40_1128_0.jpg,63977,12,26658,2022-10-02T05:17:18.600599Z,2022-10-02T05:17:18.600618Z,5.545,Uso de un ornamento en la cabeza
/data/upload/26/f7b1bf0d-_-40_1089_0.jpg,63960,12,26657,2022-10-02T05:17:11.594008Z,2022-10-02T05:17:11.594026Z,1.302,
/data/upload/26/66d84145-_-40_1230_2.jpg,64031,12,26656,2022-10-02T05:17:09.221104Z,2022-10-02T05:17:09.221122Z,1.194,
/data/upload/26/30f328e0-_40_1135_0.jpg,63980,12,26655,2022-10-02T05:17:06.122306Z,2022-10-02T05:17:06.122326Z,1.939,
/data/upload/26/fd0ef70e-_40_1270_0.jpg,64052,12,26654,2022-10-02T05:16:53.515073Z,2022-10-02T05:16:53.515093Z,2.657,
/data/upload/26/1513b3f6-_-40_1248_0.jpg,64042,12,26652,2022-10-02T05:16:40.461395Z,2022-10-02T05:16:40.461415Z,1.249,
/data/upload/26/8f1f7fd2-_40_1247_0.jpg,64041,12,26651,2022-10-02T05:16:38.075210Z,2022-10-02T05:16:38.075228Z,1.541,
/data/upload/26/85f46b90-_40_1238_0.jpg,64035,12,26650,2022-10-02T05:16:33.651448Z,2022-10-02T05:16:33.651466Z,1.703,
/data/upload/26/3ee59f2d-_40_1236_0.jpg,64034,12,26649,2022-10-02T05:16:29.278351Z,2022-10-02T05:16:29.278370Z,1.139,
/data/upload/26/33f462d4-_-40_1226_0.jpg,64027,12,26648,2022-10-02T05:16:26.562567Z,2022-10-02T05:16:26.562585Z,1.27,
/data/upload/26/bdff0cc6-_40_1224_0.jpg,64026,12,26647,2022-10-02T05:16:21.704348Z,2022-10-02T05:16:21.704371Z,2.841,
/data/upload/26/dd70a7a8-_40_1217_1.jpg,64022,12,26646,2022-10-02T05:16:15.036697Z,2022-10-02T05:16:15.036715Z,1.223,
/data/upload/26/a1111e06-_40_1209_0.jpg,64019,12,26645,2022-10-02T05:16:11.474879Z,2022-10-02T05:16:11.474898Z,1.512,
/data/upload/26/45a7f598-_40_1399_0.jpg,64114,12,26644,2022-10-02T05:16:08.515454Z,2022-10-02T05:16:08.515474Z,1.797,
/data/upload/26/a2ef37a5-_-40_1173_0.jpg,63998,12,26642,2022-10-02T05:16:01.139140Z,2022-10-02T05:16:01.139160Z,1.383,
/data/upload/26/ad41a323-_-40_1169_0.jpg,63995,12,26641,2022-10-02T05:15:58.103593Z,2022-10-02T05:15:58.103612Z,2.102,Lentes claros
/data/upload/26/c1ffc830-_40_1166_0.jpg,63992,12,26640,2022-10-02T05:15:53.608362Z,2022-10-02T05:15:53.608381Z,4.535,Uso de un ornamento en la cabeza
/data/upload/26/3a86982d-_-40_1160_1.jpg,63991,12,26639,2022-10-02T05:15:47.960422Z,2022-10-02T05:15:47.960440Z,1.068,
/data/upload/26/25f3ab68-_40_1146_0.jpg,63984,12,26638,2022-10-02T05:15:44.782074Z,2022-10-02T05:15:44.782094Z,1.622,
/data/upload/26/1302b8af-_40_1141_0.jpg,63983,12,26637,2022-10-02T05:15:41.775285Z,2022-10-02T05:15:41.775305Z,3.65,Uso de un ornamento en la cabeza
/data/upload/26/3eb20f6c-_-40_1119_1.jpg,63972,12,26636,2022-10-02T05:15:35.592748Z,2022-10-02T05:15:35.592766Z,3.783,
/data/upload/26/1a2d8b8d-_40_1114_0.jpg,63971,12,26635,2022-10-02T05:15:30.493424Z,2022-10-02T05:15:30.493443Z,1.854,
/data/upload/26/d358cca4-_40_1110_0.jpg,63969,12,26634,2022-10-02T05:15:25.736522Z,2022-10-02T05:15:25.736553Z,1.964,
/data/upload/26/187b0331-_40_1102_0.jpg,63965,12,26632,2022-10-02T05:15:17.387752Z,2022-10-02T05:15:17.387770Z,3.474,Uso de un ornamento en la cabeza
/data/upload/26/754257fb-_40_1080_0.jpg,63954,12,26628,2022-10-02T05:14:56.725881Z,2022-10-02T05:14:56.725902Z,3.643,Uso de un ornamento en la cabeza
/data/upload/26/27a3d399-_40_1079_0.jpg,63953,12,26627,2022-10-02T05:14:51.928212Z,2022-10-02T05:14:51.928231Z,1.122,
/data/upload/26/0d4a423f-_40_1072_0.jpg,63947,12,26626,2022-10-02T05:14:48.936498Z,2022-10-02T05:14:48.936518Z,1.653,
/data/upload/26/136581b9-_40_1070_0.jpg,63946,12,26625,2022-10-02T05:14:43.978811Z,2022-10-02T05:14:43.978829Z,2.478,Lentes claros
/data/upload/26/ad4a0f1d-_40_1052_0.jpg,63937,12,26624,2022-10-02T05:14:39.801032Z,2022-10-02T05:14:39.801051Z,2.46,
/data/upload/26/c69910c3-_40_1050_0.jpg,63934,12,26623,2022-10-02T05:14:35.515136Z,2022-10-02T05:14:35.515154Z,2.339,Lentes claros
/data/upload/26/82ad22f9-_40_1018_1.jpg,63917,12,26622,2022-10-02T05:14:31.010474Z,2022-10-02T05:14:31.010493Z,1.433,
/data/upload/26/3f4df40a-_-40_1383_1.jpg,64108,12,26620,2022-10-02T05:14:23.831822Z,2022-10-02T05:14:23.831842Z,3.171,
/data/upload/26/2d06d01f-_40_1381_0.jpg,64107,12,26619,2022-10-02T05:14:18.502342Z,2022-10-02T05:14:18.502361Z,1.489,
/data/upload/26/69b400ab-_40_1373_0.jpg,64104,12,26617,2022-10-02T05:14:11.144626Z,2022-10-02T05:14:11.144644Z,1.07,
/data/upload/26/e8e48c11-_-40_1370_0.jpg,64101,12,26616,2022-10-02T05:14:07.979589Z,2022-10-02T05:14:07.979607Z,2.512,Lentes claros
/data/upload/26/f08ecf91-_-40_1367_2.jpg,64100,12,26615,2022-10-02T05:14:04.279173Z,2022-10-02T05:14:04.279191Z,2.313,
/data/upload/26/ec3f7fd0-_-40_1271_0.jpg,64054,12,26614,2022-10-02T05:14:00.350366Z,2022-10-02T05:14:00.350385Z,1.141,
/data/upload/26/ae2df3d9-_40_1241_0.jpg,64037,12,26613,2022-10-02T05:13:54.652853Z,2022-10-02T05:13:54.652872Z,1.298,
/data/upload/26/355d5d85-_-40_1252_1.jpg,64044,12,26612,2022-10-02T05:13:47.530177Z,2022-10-02T05:13:47.530194Z,1.449,
/data/upload/26/0b0ade86-_40_1244_0.jpg,64040,12,26611,2022-10-02T05:13:44.454667Z,2022-10-02T05:13:44.454685Z,1.257,
/data/upload/26/95596ebf-_-40_1242_0.jpg,64039,12,26610,2022-10-02T05:13:41.110594Z,2022-10-02T05:13:41.110614Z,1.268,
/data/upload/26/6c080c54-_40_1239_0.jpg,64036,12,26609,2022-10-02T05:13:32.237430Z,2022-10-02T05:13:32.237449Z,1.358,
/data/upload/26/6b15ca67-_40_1235_0.jpg,64033,12,26608,2022-10-02T05:13:29.350818Z,2022-10-02T05:13:29.350837Z,1.757,
/data/upload/26/90d59e5e-_40_1232_0.jpg,64032,12,26607,2022-10-02T05:13:26.134528Z,2022-10-02T05:13:26.134560Z,2.131,Lentes claros
/data/upload/26/e0af9c55-_40_1230_0.jpg,64030,12,26606,2022-10-02T05:13:20.731578Z,2022-10-02T05:13:20.731595Z,1.295,
/data/upload/26/87afa3cb-_-40_1221_0.jpg,64024,12,26604,2022-10-02T05:13:11.718298Z,2022-10-02T05:13:11.718317Z,1.948,
/data/upload/26/85fa0198-_40_1221_0.jpg,64023,12,26603,2022-10-02T05:13:07.373776Z,2022-10-02T05:13:07.373793Z,2.94,Uso de un ornamento en la cabeza
/data/upload/26/706d9651-_40_1213_0.jpg,64021,12,26602,2022-10-02T05:13:02.283722Z,2022-10-02T05:13:02.283742Z,1.969,Iluminacion irregular en la cara
/data/upload/26/c845ebec-_40_1205_0.jpg,64017,12,26600,2022-10-02T05:12:53.651965Z,2022-10-02T05:12:53.651983Z,2.805,
/data/upload/26/d414fd6e-_40_1204_1.jpg,64016,12,26599,2022-10-02T05:12:49.049341Z,2022-10-02T05:12:49.049360Z,7.807,Uso de un ornamento en la cabeza
/data/upload/26/6f41a42f-_40_1197_0.jpg,64013,12,26598,2022-10-02T05:12:28.677737Z,2022-10-02T05:12:28.677757Z,3.232,Lentes claros
/data/upload/26/ed8c0a1d-_40_1192_0.jpg,64009,12,26597,2022-10-02T05:12:21.417794Z,2022-10-02T05:12:21.417812Z,1.414,
/data/upload/26/05b3fea3-_40_1188_0.jpg,64006,12,26595,2022-10-02T05:12:12.915746Z,2022-10-02T05:12:12.915764Z,1.336,
/data/upload/26/e6eae4fb-_40_1186_0.jpg,64005,12,26594,2022-10-02T05:12:10.307455Z,2022-10-02T05:12:10.307473Z,1.719,
/data/upload/26/22da9bbe-_40_1181_0.jpg,64002,12,26593,2022-10-02T05:12:07.289647Z,2022-10-02T05:12:07.289666Z,1.554,
/data/upload/26/68f61e9f-_40_1176_0.jpg,63999,12,26592,2022-10-02T05:12:03.109322Z,2022-10-02T05:12:03.109341Z,2.609,
/data/upload/26/e20a2a07-_40_1171_0.jpg,63997,12,26591,2022-10-02T05:11:59.433725Z,2022-10-02T05:11:59.433744Z,1.46,
/data/upload/26/d16c3ee1-_-40_1170_0.jpg,63996,12,26590,2022-10-02T05:11:55.324875Z,2022-10-02T05:11:55.324894Z,2.161,Lentes claros
/data/upload/26/66256ad5-_40_1158_0.jpg,63990,12,26589,2022-10-02T05:11:51.052094Z,2022-10-02T05:11:51.052113Z,2.113,
/data/upload/26/6436ab68-_-40_1156_0.jpg,63989,12,26588,2022-10-02T05:11:46.831919Z,2022-10-02T05:11:46.831937Z,2.238,Iluminacion irregular en la cara
/data/upload/26/c7b85bf3-_-40_1151_1.jpg,63985,12,26586,2022-10-02T05:11:35.713511Z,2022-10-02T05:11:35.713529Z,1.457,
/data/upload/26/f7fe29d8-_40_1089_0.jpg,63959,12,26585,2022-10-02T05:11:31.672963Z,2022-10-02T05:11:31.672982Z,1.963,
/data/upload/26/f051ac23-_40_1087_0.jpg,63957,12,26584,2022-10-02T05:11:25.581433Z,2022-10-02T05:11:25.581451Z,1.711,
/data/upload/26/2270f4a5-_40_1084_0.jpg,63956,12,26583,2022-10-02T05:11:21.903074Z,2022-10-02T05:11:21.903098Z,2.404,Iluminacion irregular en la cara
/data/upload/26/e6237464-_40_1077_0.jpg,63952,12,26582,2022-10-02T05:11:02.980417Z,2022-10-02T05:11:02.980436Z,2.151,
/data/upload/26/29708483-_40_1076_0.jpg,63951,12,26581,2022-10-02T05:09:46.136469Z,2022-10-02T05:09:46.136488Z,3.008,
/data/upload/26/ef8abc38-_40_1074_0.jpg,63949,12,26580,2022-10-02T05:09:41.556915Z,2022-10-02T05:09:41.556937Z,3.564,
/data/upload/26/b0659681-_-40_1073_1.jpg,63948,12,26579,2022-10-02T05:09:31.080743Z,2022-10-02T05:09:31.080760Z,1.817,
/data/upload/26/2645b829-_40_1069_0.jpg,63945,12,26578,2022-10-02T05:09:27.432242Z,2022-10-02T05:09:27.432261Z,1.52,
/data/upload/26/2e525c17-_40_1066_0.jpg,63944,12,26577,2022-10-02T05:09:24.209606Z,2022-10-02T05:09:24.209625Z,2.244,Iluminacion irregular en la cara
/data/upload/26/bbe5f796-_40_1063_0.jpg,63942,12,26576,2022-10-02T05:09:20.248705Z,2022-10-02T05:09:20.248724Z,1.956,
/data/upload/26/105d5029-_40_1061_0.jpg,63941,12,26575,2022-10-02T05:09:15.993704Z,2022-10-02T05:09:15.993723Z,1.761,
/data/upload/26/0137e90d-_40_1051_0.jpg,63936,12,26574,2022-10-02T05:09:12.342635Z,2022-10-02T05:09:12.342655Z,3.117,Uso de un ornamento en la cabeza
/data/upload/26/a8c2deb9-_-40_1050_0.jpg,63935,12,26573,2022-10-02T05:09:08.119054Z,2022-10-02T05:09:08.119073Z,1.358,
/data/upload/26/b25eb275-_-40_1045_0.jpg,63932,12,26571,2022-10-02T05:08:58.723247Z,2022-10-02T05:08:58.723266Z,1.453,
/data/upload/26/93f4b974-_40_1035_0.jpg,63927,12,26569,2022-10-02T05:08:50.502455Z,2022-10-02T05:08:50.502474Z,1.963,
/data/upload/26/68ff0301-_40_1031_1.jpg,63925,12,26568,2022-10-02T05:08:46.134387Z,2022-10-02T05:08:46.134407Z,2.593,Iluminacion irregular en la cara
/data/upload/26/eb3bdef6-_-40_1031_0.jpg,63924,12,26567,2022-10-02T05:08:41.578924Z,2022-10-02T05:08:41.578945Z,1.424,
/data/upload/26/8524ed24-_40_1021_0.jpg,63920,12,26566,2022-10-02T05:08:38.302824Z,2022-10-02T05:08:38.302843Z,1.582,
/data/upload/26/2c2197d9-_-40_1020_1.jpg,63919,12,26565,2022-10-02T05:08:33.379515Z,2022-10-02T05:08:33.379533Z,3.874,Iluminacion irregular en la cara
/data/upload/26/6459539d-_-40_1013_0.jpg,63915,12,26563,2022-10-02T05:08:11.026035Z,2022-10-02T05:08:11.026053Z,3.051,Iluminacion irregular en la cara
/data/upload/26/2b45f88a-_-40_284_0.jpg,63905,12,26562,2022-10-02T05:08:02.460757Z,2022-10-02T05:08:02.460777Z,2.192,
/data/upload/26/7f1e04da-_-40_266_0.jpg,63900,12,26561,2022-10-02T05:07:58.063786Z,2022-10-02T05:07:58.063805Z,1.66,
/data/upload/26/97f1f21a-_-40_228_0.jpg,63895,12,26560,2022-10-02T05:07:53.423701Z,2022-10-02T05:07:53.423719Z,2.174,
/data/upload/26/6818ffc2-_40_1179_0.jpg,64001,12,26559,2022-10-02T05:07:48.818144Z,2022-10-02T05:07:48.818164Z,3.306,Uso de un ornamento en la cabeza
/data/upload/26/b75b0cbb-_40_1178_0.jpg,64000,12,26558,2022-10-02T05:07:44.366493Z,2022-10-02T05:07:44.366511Z,4.439,Uso de un ornamento en la cabeza
/data/upload/26/af2bae08-_-40_1056_0.jpg,63939,12,26557,2022-10-02T05:07:33.119032Z,2022-10-02T05:07:33.119051Z,2.246,
/data/upload/26/25e6ebc1-_40_1056_0.jpg,63938,12,26556,2022-10-02T05:07:28.821211Z,2022-10-02T05:07:28.821232Z,1.41,
/data/upload/26/ba319312-_-40_1043_0.jpg,63931,12,26555,2022-10-02T05:07:26.266417Z,2022-10-02T05:07:26.266436Z,2.728,Iluminacion irregular en la cara
/data/upload/26/6a1f89b6-_40_1041_1.jpg,63930,12,26554,2022-10-02T05:07:22.430025Z,2022-10-02T05:07:22.430045Z,2.531,Lentes claros
/data/upload/26/df729bbd-_40_1033_0.jpg,63926,12,26553,2022-10-02T05:07:17.834027Z,2022-10-02T05:07:17.834045Z,2.138,Iluminacion irregular en la cara
/data/upload/26/de36a9e9-_40_1028_0.jpg,63923,12,26552,2022-10-02T05:07:14.337727Z,2022-10-02T05:07:14.337746Z,1.392,
/data/upload/26/1637bb63-_40_1025_0.jpg,63922,12,26551,2022-10-02T05:07:08.111128Z,2022-10-02T05:07:08.111145Z,1.77,
/data/upload/26/58f39b2a-_-40_257_0.jpg,63897,12,26549,2022-10-02T05:06:53.064939Z,2022-10-02T05:06:53.064957Z,1.38,
/data/upload/26/33e979e7-_-40_246_0.jpg,63896,12,26548,2022-10-02T05:06:48.660600Z,2022-10-02T05:06:48.660622Z,1.942,Iluminacion irregular en la cara
/data/upload/26/95befc98-_40_193_0.jpg,63887,12,26547,2022-10-02T05:06:44.185795Z,2022-10-02T05:06:44.185815Z,1.281,
/data/upload/26/a1c75b21-_40_185_0.jpg,63884,12,26546,2022-10-02T05:06:41.740525Z,2022-10-02T05:06:41.740567Z,1.202,
/data/upload/26/18a86afb-_-40_180_0.jpg,63879,12,26544,2022-10-02T05:06:33.253993Z,2022-10-02T05:06:33.254011Z,3.646,Lentes claros
/data/upload/26/3227f57e-_40_101_1.jpg,63849,12,26543,2022-10-02T05:06:23.237358Z,2022-10-02T05:06:23.237376Z,1.305,
/data/upload/26/134101cd-_-40_13_0.jpg,63848,12,26542,2022-10-02T05:06:20.308710Z,2022-10-02T05:06:20.308730Z,1.637,
/data/upload/26/7e851ae3-_-20_1688_0.jpg,63827,12,26541,2022-10-02T05:06:17.052187Z,2022-10-02T05:06:17.052208Z,1.349,
/data/upload/26/3d67801a-_-20_1674_2.jpg,63823,12,26540,2022-10-02T05:06:14.368211Z,2022-10-02T05:06:14.368229Z,2.214,
/data/upload/26/489d605f-_-20_1605_0.jpg,63800,12,26538,2022-10-02T04:58:19.206133Z,2022-10-02T05:06:06.393214Z,3838.007,
/data/upload/26/7ee64d99-_-20_1578_0.jpg,63778,12,26537,2022-10-02T04:58:14.490708Z,2022-10-02T04:58:14.490727Z,1.347,
/data/upload/26/05f90431-_-20_1546_1.jpg,63747,12,26536,2022-10-02T04:58:11.661522Z,2022-10-02T04:58:11.661552Z,3.832,Iluminacion irregular en la cara
/data/upload/26/3e2047f0-_-40_226_0.jpg,63894,12,26535,2022-10-02T04:58:06.583439Z,2022-10-02T04:58:06.583459Z,1.61,
/data/upload/26/7f82df26-_40_163_0.jpg,63872,12,26534,2022-10-02T04:58:03.115351Z,2022-10-02T04:58:03.115370Z,1.279,
/data/upload/26/9c937e82-_40_122_0.jpg,63856,12,26533,2022-10-02T04:57:56.742950Z,2022-10-02T04:57:56.742971Z,1.752,
/data/upload/26/9ab68611-_-20_1708_1.jpg,63833,12,26532,2022-10-02T04:57:52.804121Z,2022-10-02T04:57:52.804141Z,1.685,
/data/upload/26/0815a0f6-_-20_1657_0.jpg,63816,12,26531,2022-10-02T04:57:49.427207Z,2022-10-02T04:57:49.427225Z,3.309,"{""choices"": [""Iluminacion irregular en la cara"", ""Uso de un ornamento en la cabeza""]}"
/data/upload/26/4fe02ce8-_-20_1644_0.jpg,63810,12,26530,2022-10-02T04:57:44.599369Z,2022-10-02T04:57:44.599390Z,1.488,
/data/upload/26/9dab5b8e-_-20_1585_0.jpg,63794,12,26529,2022-10-02T04:57:41.795216Z,2022-10-02T04:57:41.795237Z,1.934,
/data/upload/26/5f6c4efc-_-40_181_0.jpg,63881,12,26528,2022-10-02T04:57:38.240837Z,2022-10-02T04:57:38.240855Z,1.576,
/data/upload/26/74420966-_-20_1680_0.jpg,63824,12,26526,2022-10-02T04:57:29.617689Z,2022-10-02T04:57:29.617707Z,1.29,
/data/upload/26/abbabe97-_-20_1647_0.jpg,63811,12,26525,2022-10-02T04:57:11.020777Z,2022-10-02T04:57:27.257388Z,3319.062,Iluminacion irregular en la cara
/data/upload/26/623dda5b-_-20_1580_0.jpg,63781,12,26523,2022-10-02T04:57:05.207303Z,2022-10-02T04:57:05.207322Z,1.484,
/data/upload/26/dc502d76-_-40_193_0.jpg,63888,12,26522,2022-10-02T04:57:02.653123Z,2022-10-02T04:57:02.653142Z,1.257,
/data/upload/26/21f85c60-_-40_171_0.jpg,63876,12,26521,2022-10-02T04:56:56.824937Z,2022-10-02T04:56:58.996780Z,3290.774,
/data/upload/26/d77f6415-_-20_1618_0.jpg,63803,12,26520,2022-10-02T04:56:37.738956Z,2022-10-02T04:56:37.738973Z,2.387,Lentes claros
/data/upload/26/e64c113e-_40_202_0.jpg,63891,12,26519,2022-10-02T04:56:34.153015Z,2022-10-02T04:56:34.153034Z,1.596,
/data/upload/26/861fb0a3-_-20_1698_0.jpg,63830,12,26518,2022-10-02T04:56:31.528591Z,2022-10-02T04:56:31.528609Z,2.137,
/data/upload/26/1dbd6442-_-40_1154_0.jpg,63988,12,26517,2022-10-02T04:56:20.194085Z,2022-10-02T04:56:20.194104Z,1.605,
/data/upload/26/2f00c17a-_40_115_0.jpg,63853,12,26515,2022-10-02T04:56:13.579466Z,2022-10-02T04:56:13.579485Z,1.873,
/data/upload/26/b09dcfbc-_-20_1720_1.jpg,63841,12,26513,2022-10-02T04:56:04.313304Z,2022-10-02T04:56:04.313323Z,4.558,
/data/upload/26/b5715618-_-20_1709_0.jpg,63834,12,26512,2022-10-02T04:55:58.016944Z,2022-10-02T04:55:58.016965Z,1.224,
/data/upload/26/d03b9739-_-20_1707_0.jpg,63832,12,26511,2022-10-02T04:55:55.705887Z,2022-10-02T04:55:55.705907Z,3.149,Uso de un ornamento en la cabeza
/data/upload/26/609249b8-_-20_1706_0.jpg,63831,12,26510,2022-10-02T04:55:47.755406Z,2022-10-02T04:55:47.755425Z,2.682,Iluminacion irregular en la cara
/data/upload/26/8390f5cc-_-20_1654_0.jpg,63815,12,26509,2022-10-02T04:55:42.748361Z,2022-10-02T04:55:42.748380Z,2.464,Iluminacion irregular en la cara
/data/upload/26/46aa4597-_-20_1629_0.jpg,63806,12,26508,2022-10-02T04:55:36.990555Z,2022-10-02T04:55:36.990574Z,1.705,
/data/upload/26/091ed8b8-_-20_1625_0.jpg,63805,12,26507,2022-10-02T04:55:33.602747Z,2022-10-02T04:55:33.602765Z,1.504,
