path,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,lentes_claros,lentes_oscuros,ilumincacion,cara_cubierta,postura_inadecuada,sombrero,bb_x1,bb_y1,bb_x2,bb_y2
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05230-15-45.jpg,151.0,115.5,198.0,107.0,199,141,164,161,207,155,0,0,1,0,1,0,93.295395,48.563194,209.10397,195.93854
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05231-15-30.jpg,133.0,112.5,182.0,104.5,176,138,143,160,190,153,0,0,1,0,1,0,80.07391,48.88165,192.54803,196.54382
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05232-15-15.jpg,107.5,114.0,158.0,104.0,146,139,122,163,166,156,0,0,1,0,1,0,65.0978,49.107986,180.58505,194.77208
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05233-15+0.jpg,103.5,117.0,154.0,110.5,139,146,116,168,158,163,0,0,1,0,1,0,68.44198,49.780067,180.87,202.71365
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05234-15+15.jpg,79.5,125.0,124.0,118.5,105,155,88,175,127,170,0,0,1,0,1,0,52.704285,53.4499,166.85498,207.04405
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05235-15+30.jpg,72.0,122.0,115.0,120.0,92,157,77,176,114,174,0,0,1,0,1,0,50.55683,54.02217,159.79007,212.40936
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05236-15+45.jpg,60.5,126.5,102.0,125.5,77,162,67,181,99,179,0,0,1,0,1,0,37.78058,57.680756,149.1584,209.086
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05237-15+60.jpg,60.5,126.5,102.0,125.5,77,162,67,181,99,179,0,0,1,0,1,0,22.527157,61.47551,143.95374,212.46861
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05238-15+75.jpg,60.5,126.5,102.0,125.5,77,162,67,181,99,179,0,0,1,0,1,0,6.9588203,68.4858,117.90104,225.9082
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05239-15+90.jpg,60.5,126.5,102.0,125.5,77,162,67,181,99,179,0,0,1,0,1,0,15.326809,62.983322,123.070404,218.67126
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05240+0-90.jpg,60.5,126.5,102.0,125.5,77,162,67,181,99,179,0,0,1,0,1,0,154.17798,42.118164,254.08316,199.36171
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05241+0-75.jpg,60.5,126.5,102.0,125.5,77,162,67,181,99,179,0,0,1,0,1,0,130.83252,51.348953,239.90884,193.9049
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05242+0-60.jpg,186.5,113.0,225.0,105.5,233,139,202,165,234,158,0,0,1,0,1,0,119.07283,47.56021,229.13521,198.22581
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05243+0-45.jpg,166.5,112.5,209.0,104.0,211,139,185,166,220,157,0,0,1,0,1,0,105.30487,44.72577,216.19699,196.76756
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05244+0-30.jpg,150.0,114.0,197.5,104.5,196,139,169,166,209,157,0,0,1,0,1,0,95.06899,45.842953,211.64157,198.80173
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05248+0+30.jpg,89.5,114.0,134.0,113.5,106,147,89,169,126,169,0,0,1,0,1,0,63.95198,54.24466,171.57748,205.30992
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05249+0+45.jpg,78.0,115.0,116.5,116.0,87,149,76,169,107,170,0,0,1,0,1,0,58.86418,58.539677,162.90028,200.30957
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05250+0+60.jpg,61.5,118.0,92.5,117.5,67,151,60,169,88,170,0,0,1,0,1,0,42.95253,59.12962,143.98721,203.18417
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05251+0+75.jpg,61.5,118.0,92.5,117.5,67,151,60,169,88,170,0,0,1,0,1,0,28.510511,57.892002,135.8079,204.70502
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05252+0+90.jpg,61.5,118.0,92.5,117.5,67,151,60,169,88,170,0,0,1,0,1,0,21.307789,60.51538,121.53479,205.73833
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05255+15-60.jpg,61.5,118.0,92.5,117.5,67,151,60,169,88,170,0,0,1,0,1,0,126.44745,36.434544,238.8652,190.76175
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05259+15+0.jpg,128.0,104.5,179.5,98.5,163,131,139,157,182,153,0,0,1,0,1,0,87.48267,44.763184,207.87793,192.04346
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05260+15+15.jpg,110.0,105.5,160.0,100.0,138,132,116,158,159,153,0,0,1,0,1,0,77.16168,45.152626,191.31989,194.86562
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person05261+15+30.jpg,105.5,103.5,151.5,104.0,122,134,102,158,140,158,0,0,1,0,1,0,78.384514,44.158394,191.2537,197.51117
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person03292+90+0.jpg,105.5,103.5,151.5,104.0,122,134,102,158,140,158,0,0,0,0,1,0,85.28121,77.41442,225.5077,256.66064
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person03105-60-30.jpg,105.5,103.5,151.5,104.0,122,134,102,158,140,158,0,0,0,0,1,0,115.61309,123.47405,224.92029,269.53882
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person03106-60-15.jpg,105.5,103.5,151.5,104.0,122,134,102,158,140,158,0,0,0,0,1,0,97.54425,128.2032,210.98717,272.30984
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person03107-60+0.jpg,105.5,103.5,151.5,104.0,122,134,102,158,140,158,0,0,0,0,1,0,77.012794,126.94552,206.27133,273.53165
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person03108-60+15.jpg,105.5,103.5,151.5,104.0,122,134,102,158,140,158,0,0,0,0,1,0,65.852036,146.26422,177.89204,273.09512
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person03109-60+30.jpg,105.5,103.5,151.5,104.0,122,134,102,158,140,158,0,0,0,0,1,0,48.50659,136.88042,167.90933,273.23236
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person03110-60+45.jpg,105.5,103.5,151.5,104.0,122,134,102,158,140,158,0,0,0,0,1,0,38.611145,128.98111,145.95859,269.30432
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person03111-60+60.jpg,105.5,103.5,151.5,104.0,122,134,102,158,140,158,0,0,0,0,1,0,22.355118,116.90141,129.03363,266.97296
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person03112-60+75.jpg,105.5,103.5,151.5,104.0,122,134,102,158,140,158,0,0,0,0,1,0,21.967237,114.67349,127.72488,268.74692
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02102-60-75.jpg,105.5,103.5,151.5,104.0,122,134,102,158,140,158,0,0,1,0,1,0,212.95999,90.127594,302.7273,228.33022
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02103-60-60.jpg,105.5,103.5,151.5,104.0,122,134,102,158,140,158,0,0,1,0,1,0,186.66302,85.13273,290.78748,226.0099
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02104-60-45.jpg,236.0,152.0,279.0,156.0,267,195,230,203,264,206,0,0,1,0,1,0,163.29294,80.991615,277.59555,235.16202
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02105-60-30.jpg,218.5,154.0,264.5,155.5,250,194,216,205,253,205,0,0,1,0,1,0,152.1495,75.36598,258.4593,240.4773
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02106-60-15.jpg,198.5,153.5,247.5,154.5,230,193,199,204,239,204,0,0,1,0,1,0,151.84766,93.63876,254.29022,237.24731
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02108-60+15.jpg,150.0,154.5,200.0,154.5,177,197,158,206,200,207,0,0,1,0,1,0,116.929245,90.831604,218.48808,236.74243
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02109-60+30.jpg,150.0,154.5,200.0,154.5,177,197,158,206,200,207,0,0,1,0,1,0,102.79468,90.242035,202.25056,230.78049
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02114-30-90.jpg,150.0,154.5,200.0,154.5,177,197,158,206,200,207,0,0,1,0,1,0,220.09683,91.88478,303.67688,230.3388
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02115-30-75.jpg,150.0,154.5,200.0,154.5,177,197,158,206,200,207,0,0,1,0,1,0,217.26428,74.68141,299.08884,224.4892
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02116-30-60.jpg,150.0,154.5,200.0,154.5,177,197,158,206,200,207,0,0,1,0,1,0,185.93733,68.773674,288.49084,232.57166
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02117-30-45.jpg,239.0,141.5,282.5,149.0,272,184,239,199,269,201,0,0,1,0,1,0,156.562,64.67474,275.39374,240.67432
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02135-15+30.jpg,139.0,131.5,186.5,125.5,163,171,150,192,187,187,0,0,1,0,1,0,108.206474,53.92223,209.08653,225.65984
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02137-15+60.jpg,139.0,131.5,186.5,125.5,163,171,150,192,187,187,0,0,0,0,1,0,104.23221,85.945,189.64665,226.92197
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02138-15+75.jpg,139.0,131.5,186.5,125.5,163,171,150,192,187,187,0,0,0,0,1,0,84.32378,64.98975,177.3457,239.08426
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02139-15+90.jpg,139.0,131.5,186.5,125.5,163,171,150,192,187,187,0,0,0,0,1,0,80.24788,76.710144,173.23756,230.49753
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02140+0-90.jpg,139.0,131.5,186.5,125.5,163,171,150,192,187,187,0,0,1,0,1,0,186.71516,45.87217,268.58954,205.14839
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02141+0-75.jpg,139.0,131.5,186.5,125.5,163,171,150,192,187,187,0,0,1,0,1,0,180.40585,42.28613,269.57397,207.96086
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02145+0-15.jpg,171.5,113.0,225.0,110.0,209,150,182,172,223,168,0,0,1,0,1,0,123.58777,49.208397,242.03552,210.10812
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02150+0+60.jpg,106.5,113.5,142.5,108.0,117,148,109,168,137,166,0,0,1,0,1,0,99.025246,52.643738,187.13666,200.59048
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02153+15-90.jpg,106.5,113.5,142.5,108.0,117,148,109,168,137,166,0,0,1,0,1,0,172.10779,35.410103,259.18378,187.36841
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02154+15-75.jpg,106.5,113.5,142.5,108.0,117,148,109,168,137,166,0,0,1,0,1,0,164.67589,18.122112,251.9355,199.07858
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02155+15-60.jpg,213.5,104.0,252.5,102.0,258,133,231,159,259,155,0,0,1,0,1,0,146.58606,27.634556,251.61642,200.33827
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02204-60-45.jpg,242.0,181.0,294.5,183.0,282,235,234,249,280,247,0,0,0,0,1,0,140.22726,72.47414,311.53104,287.44427
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02205-60-30.jpg,219.0,180.0,281.0,179.0,261,234,217,249,267,247,0,0,1,0,1,0,140.84744,83.81897,294.50522,289.6307
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02209-60+30.jpg,103.5,178.0,164.0,177.5,134,234,119,250,165,251,0,0,1,0,1,0,73.983955,98.16381,216.73102,285.78906
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02211-60+60.jpg,103.5,178.0,164.0,177.5,134,234,119,250,165,251,0,0,1,0,1,0,11.266199,106.197556,169.41133,282.6602
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02212-60+75.jpg,103.5,178.0,164.0,177.5,134,234,119,250,165,251,0,0,1,0,1,0,4.1632404,98.85524,133.36766,271.13968
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02213-60+90.jpg,103.5,178.0,164.0,177.5,134,234,119,250,165,251,0,0,1,0,1,0,-1.058567,90.18431,128.15117,286.69022
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02228-15-75.jpg,103.5,178.0,164.0,177.5,134,234,119,250,165,251,0,0,1,0,1,0,186.05518,44.28764,308.3738,285.5611
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02235-15+30.jpg,93.0,142.5,154.5,138.0,123,199,106,226,152,222,0,0,1,0,1,0,58.598385,62.488613,213.59042,273.54703
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02236-15+45.jpg,67.0,145.5,120.5,141.0,89,199,83,227,117,224,0,0,1,0,1,0,33.10237,63.26774,200.53168,273.53162
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02237-15+60.jpg,46.0,139.5,97.0,143.0,64,200,58,227,94,228,0,0,1,0,1,0,28.884928,70.110794,162.24594,269.78033
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02238-15+75.jpg,46.0,139.5,97.0,143.0,64,200,58,227,94,228,0,0,1,0,1,0,6.1269836,75.60099,142.56235,265.06232
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02247+0+15.jpg,116.0,120.5,184.0,114.0,151,170,127,202,178,198,0,0,1,0,1,0,79.279175,35.19291,236.67355,253.22281
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02248+0+30.jpg,98.0,119.0,158.0,112.0,123,167,104,201,150,195,0,0,1,0,1,0,68.448456,35.21469,219.36003,243.71642
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02249+0+45.jpg,69.0,118.5,120.0,113.5,81,168,69,198,108,195,0,0,1,0,1,0,48.462013,46.873238,186.90347,237.43195
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02256+15-45.jpg,196.0,104.0,268.5,100.5,257,145,220,182,273,178,0,0,1,0,1,0,108.21936,19.414497,269.0091,230.52121
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02257+15-30.jpg,172.0,104.0,238.5,95.5,229,145,196,182,247,174,0,0,1,0,1,0,99.48825,14.072697,258.2544,235.31445
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02258+15-15.jpg,150.0,104.0,221.0,94.5,202,145,171,180,225,173,0,0,1,0,1,0,86.308586,13.470363,252.36209,232.3801
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02259+15+0.jpg,132.5,103.5,203.5,95.0,173,145,145,181,199,175,0,0,1,0,1,0,85.30092,18.346851,242.5716,234.61125
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02260+15+15.jpg,119.0,105.0,186.0,97.0,149,146,124,183,177,177,0,0,1,0,1,0,83.8688,28.527735,237.16054,229.04056
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02261+15+30.jpg,110.0,106.5,171.0,100.5,130,150,108,184,155,181,0,0,1,0,1,0,80.13509,30.51995,234.88834,224.43864
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02262+15+45.jpg,95.5,114.5,151.5,100.5,113,151,100,189,139,182,0,0,1,0,1,0,68.28273,32.523857,218.57835,225.26276
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02271+30-15.jpg,154.5,90.5,226.5,86.5,203,128,169,164,226,160,0,0,1,0,1,0,95.67347,14.319597,259.47272,215.14833
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02272+30+0.jpg,140.0,92.0,212.0,88.0,175,131,144,167,201,165,0,0,1,0,1,0,94.65975,14.424766,249.11504,218.11717
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02274+30+30.jpg,122.5,88.5,178.5,82.0,132,127,113,163,159,160,0,0,1,0,1,0,87.48979,19.435432,237.8386,204.72597
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02275+30+45.jpg,114.0,76.5,158.0,83.0,111,127,93,136,149,146,0,0,1,0,1,0,86.1005,19.766413,221.1692,201.24294
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02156+15-45.jpg,192.0,104.0,236.0,93.5,243,131,208,158,250,146,0,0,0,0,1,0,137.04645,35.63576,239.18958,199.40814
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02158+15-15.jpg,167.0,103.0,218.5,97.5,206,136,182,162,221,157,0,0,1,0,1,0,119.680115,35.338684,234.88197,198.63885
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02159+15+0.jpg,155.5,104.0,208.0,96.0,190,135,168,162,208,156,0,0,1,0,1,0,116.454025,36.807426,227.13556,198.60898
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02160+15+15.jpg,142.0,106.5,193.5,98.0,171,138,153,165,192,159,0,0,1,0,1,0,106.588165,40.250774,223.61398,197.66618
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02161+15+30.jpg,128.0,107.5,174.0,99.0,149,139,134,166,170,160,0,0,1,0,1,0,102.100685,43.227493,207.73898,199.42503
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02165+15+90.jpg,128.0,107.5,174.0,99.0,149,139,134,166,170,160,0,0,0,0,1,0,84.94539,36.736275,166.20328,191.28911
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02166+30-90.jpg,128.0,107.5,174.0,99.0,149,139,134,166,170,160,0,0,1,0,1,0,161.76767,27.756838,244.90112,194.8899
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02168+30-60.jpg,128.0,107.5,174.0,99.0,149,139,134,166,170,160,0,0,1,0,1,0,150.00096,23.395077,251.34114,185.18533
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02186+60+15.jpg,168.5,68.5,219.0,67.5,193,89,168,114,208,115,0,0,1,0,1,0,130.06572,19.372704,244.56671,152.4658
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02187+60+30.jpg,168.5,68.5,219.0,67.5,193,89,168,114,208,115,0,0,1,0,1,0,128.788,18.348923,235.20178,155.7382
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02207-60+0.jpg,158.5,180.5,229.5,179.0,203,237,168,251,222,249,0,0,1,0,1,0,101.381996,97.3862,264.6153,291.595
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02208-60+15.jpg,132.0,176.5,200.0,175.0,170,233,143,248,197,249,0,0,1,0,1,0,78.531,89.84851,242.93832,281.13266
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02210-60+45.jpg,64.5,181.0,120.0,179.5,92,227,82,249,120,249,0,0,1,0,1,0,17.743544,103.19847,199.20694,283.55887
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02214-30-90.jpg,64.5,181.0,120.0,179.5,92,227,82,249,120,249,0,0,1,0,1,0,233.90305,68.58339,329.1751,259.35767
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02215-30-75.jpg,64.5,181.0,120.0,179.5,92,227,82,249,120,249,0,0,1,0,1,0,196.7573,54.47279,330.61118,275.79526
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02216-30-60.jpg,64.5,181.0,120.0,179.5,92,227,82,249,120,249,0,0,1,0,1,0,137.08084,31.797266,301.31277,279.0859
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02217-30-45.jpg,229.5,147.5,284.0,141.5,279,200,234,227,278,220,0,0,1,0,1,0,127.541885,53.14529,287.98196,277.7414
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02221-30+15.jpg,116.0,147.5,185.0,143.0,155,201,132,226,181,222,0,0,1,0,1,0,80.05821,61.968307,234.84174,277.06342
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02222-30+30.jpg,94.5,150.5,154.5,146.5,123,207,109,228,155,226,0,0,1,0,1,0,54.700073,59.21492,212.64218,278.79218
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02223-30+45.jpg,62.5,157.0,116.0,152.0,86,207,82,236,115,232,0,0,1,0,1,0,34.263016,76.99986,185.98041,277.95035
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02224-30+60.jpg,47.0,145.5,92.5,155.0,60,200,52,218,92,231,0,0,1,0,1,0,25.19696,72.31762,166.04196,279.52243
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02225-30+75.jpg,53.5,204.5,92.5,201.0,77,230,64,245,91,243,0,0,1,0,1,0,13.070578,87.916176,140.71405,271.21268
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02226-30+90.jpg,53.5,204.5,92.5,201.0,77,230,64,245,91,243,0,0,1,0,1,0,0.6000824,78.8945,116.51772,266.22733
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02229-15-60.jpg,239.0,138.5,290.0,128.5,292,188,252,215,284,202,0,0,1,0,1,0,146.53305,47.061558,292.24808,269.17645
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02239-15+90.jpg,34.5,204.0,76.0,195.5,62,227,47,243,78,237,0,0,1,0,1,0,3.2911377,71.88311,121.67723,267.13995
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02240+0-90.jpg,34.5,204.0,76.0,195.5,62,227,47,243,78,237,0,0,1,0,1,0,190.36182,56.49696,318.82623,244.48917
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02241+0-75.jpg,261.5,118.5,300.0,113.0,313,165,275,198,309,191,0,0,1,0,1,0,165.86304,33.37639,311.15564,242.12766
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02242+0-60.jpg,217.0,118.5,272.5,107.0,280,161,240,200,282,187,0,0,1,0,1,0,122.960205,16.839346,273.45734,257.23602
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02251+0+75.jpg,217.0,118.5,272.5,107.0,280,161,240,200,282,187,0,0,1,0,1,0,36.60182,44.9349,148.24406,240.0786
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02252+0+90.jpg,217.0,118.5,272.5,107.0,280,161,240,200,282,187,0,0,1,0,1,0,23.660173,61.781445,138.8893,238.96815
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02254+15-75.jpg,217.0,118.5,272.5,107.0,280,161,240,200,282,187,0,0,1,0,1,0,148.15709,37.85388,307.53433,207.34174
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02263+15+60.jpg,84.5,99.0,126.5,100.0,88,152,74,176,113,179,0,0,1,0,1,0,60.31129,33.44392,192.19345,224.08264
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02264+15+75.jpg,84.5,99.0,126.5,100.0,88,152,74,176,113,179,0,0,1,0,1,0,67.94285,35.53637,170.904,210.0453
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02266+30-90.jpg,84.5,99.0,126.5,100.0,88,152,74,176,113,179,0,0,1,0,1,0,163.862,36.21389,283.31314,221.79039
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02267+30-75.jpg,84.5,99.0,126.5,100.0,88,152,74,176,113,179,0,0,1,0,1,0,140.37236,28.495703,274.79034,210.74017
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02268+30-60.jpg,216.0,89.0,258.5,82.5,273,125,245,163,279,156,0,0,1,0,1,0,123.552444,6.698802,277.02936,215.58894
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02269+30-45.jpg,195.5,85.5,258.0,87.5,253,125,217,161,260,162,0,0,1,0,1,0,101.74285,2.6545029,269.34912,215.82521
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02270+30-30.jpg,179.5,90.5,246.5,88.5,236,131,199,165,252,163,0,0,1,0,1,0,104.951454,14.24568,266.9186,219.53284
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02273+30+15.jpg,134.0,89.0,200.0,85.5,155,129,127,164,181,162,0,0,1,0,1,0,89.94997,20.647095,251.35446,215.51561
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02276+30+60.jpg,134.0,89.0,200.0,85.5,155,129,127,164,181,162,0,0,1,0,1,0,48.63175,21.682325,181.40125,199.78723
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02277+30+75.jpg,134.0,89.0,200.0,85.5,155,129,127,164,181,162,0,0,1,0,1,0,63.849197,19.42981,182.1107,198.37302
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02280+60-75.jpg,178.0,58.0,242.0,35.5,238,91,209,142,250,122,0,0,1,0,1,0,75.53038,3.2478418,242.12315,177.83734
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02282+60-45.jpg,156.5,69.0,216.5,63.0,215,94,182,132,230,124,0,0,1,0,1,0,76.50867,2.2580423,240.57701,188.57143
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02283+60-30.jpg,156.5,69.0,216.5,63.0,215,94,182,132,230,124,0,0,1,0,1,0,84.36588,0.424819,245.09143,182.13371
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02284+60-15.jpg,141.0,71.0,211.0,62.5,192,92,158,131,218,124,0,0,1,0,1,0,81.75672,5.7455406,247.01663,170.16937
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02285+60+0.jpg,138.5,73.0,207.0,65.0,174,99,140,138,201,132,0,0,1,0,1,0,97.98392,5.9509077,247.35645,176.24007
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02286+60+15.jpg,138.5,73.0,207.0,65.0,174,99,140,138,201,132,0,0,1,0,1,0,103.7227,18.734058,251.70294,187.11018
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person02292+90+0.jpg,138.5,73.0,207.0,65.0,174,99,140,138,201,132,0,0,1,0,1,0,109.34093,23.215618,259.81342,159.18654
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person01273+30+15.jpg,148.5,91.5,202.0,92.0,177,127,151,152,194,152,0,0,1,0,1,0,111.79841,22.283123,233.60156,200.0143
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person01274+30+30.jpg,136.5,92.5,186.5,94.0,158,129,135,152,176,153,0,0,1,0,1,0,103.554016,25.475433,226.0488,198.51073
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person01200-90+0.jpg,136.5,92.5,186.5,94.0,158,129,135,152,176,153,0,0,1,0,1,0,116.69877,111.68431,230.00153,276.81213
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person01207-60+0.jpg,136.5,92.5,186.5,94.0,158,129,135,152,176,153,0,0,1,0,1,0,146.30145,92.998276,275.5335,263.29065
C:\Users\isaac\Downloads\kara2018_headposeannotations\all_pics\person01208-60+15.jpg,185.0,170.0,239.0,178.5,217,219,182,224,228,230,0,0,1,0,1,0,131.56972,86.69777,259.57703,261.1316
