path,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,lentes_claros,lentes_oscuros,ilumincacion,cara_cubierta,postura_inadecuada,sombrero,bb_x1,bb_y1,bb_x2,bb_y2
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\383_0_0.jpg,144.0,157.0,246.0,150.0,200.0,215.0,147.0,260.0,253.0,256.0,0,0,0,0,0.0,0,67.98778,32.664143,293.67465,359.5375
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\347_0_0.jpg,156.0,163.0,248.0,156.0,199.0,214.0,158.0,252.0,266.0,243.0,0,0,0,0,0.0,0,92.675766,51.36738,304.6848,331.57843
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\326_1_0.jpg,146.0,153.0,238.0,155.0,171.0,227.0,148.0,249.0,244.0,250.0,0,0,0,0,1.0,0,91.98852,37.014103,307.83905,332.97467
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\393_1_0.jpg,139.0,170.0,225.0,151.0,155.0,194.0,147.0,254.0,212.0,248.0,1,0,0,0,1.0,0,91.83758,52.854824,289.53705,310.48364
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\380_0_0.jpg,129.0,145.0,263.0,134.0,196.0,234.0,169.0,277.0,261.0,263.0,0,0,0,0,0.0,0,59.655655,10.440564,319.45697,342.5147
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\352_0_0.jpg,157.0,140.0,253.0,137.0,200.0,199.0,162.0,233.0,253.0,232.0,1,0,0,0,0.0,0,99.32079,25.8574,293.13382,324.00793
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\337_0_0.jpg,133.0,158.0,224.0,146.0,175.0,207.0,156.0,256.0,227.0,246.0,0,0,0,0,0.0,0,79.55744,50.2669,306.95508,309.9682
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\289_0_0.jpg,149.0,151.0,243.0,145.0,209.0,194.0,156.0,236.0,251.0,230.0,0,0,0,0,0.0,0,82.11019,41.00765,278.0238,305.86792
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\395_0_0.jpg,148.0,152.0,238.0,142.0,206.0,216.0,168.0,246.0,246.0,235.0,0,0,0,0,0.0,0,78.89366,37.681675,271.8346,318.7613
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\387_0_0.jpg,163.0,143.0,244.0,150.0,207.0,196.0,171.0,238.0,233.0,244.0,0,0,1,0,0.0,0,86.82119,49.303402,275.77902,297.00366
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\370_0_0.jpg,164.0,173.0,246.0,144.0,192.0,214.0,203.0,260.0,280.0,230.0,0,0,1,0,1.0,0,118.00986,50.84969,325.6791,290.3535
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\341_1_0.jpg,152.0,142.0,250.0,136.0,196.0,193.0,157.0,244.0,262.0,237.0,0,0,0,0,0.0,0,71.5075,16.428398,313.84985,330.86743
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\396_0_0.jpg,135.0,149.0,227.0,155.0,169.0,216.0,149.0,259.0,221.0,264.0,0,0,1,0,0.0,0,89.21522,38.316547,300.7752,320.47766
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\375_0_0.jpg,155.0,149.0,248.0,139.0,197.0,199.0,170.0,249.0,252.0,238.0,1,0,1,0,0.0,0,100.69928,32.76007,309.23734,325.52887
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\597_0_0.jpg,148.0,158.0,238.0,144.0,212.0,214.0,151.0,250.0,254.0,236.0,0,0,1,0,0.0,0,72.02398,51.84665,276.3159,306.64734
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\596_0_0.jpg,150.0,142.0,261.0,112.0,230.0,195.0,183.0,268.0,282.0,239.0,1,0,1,0,0.0,0,60.08079,13.504923,305.42395,375.82864
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\523_0_0.jpg,148.0,138.0,253.0,147.0,197.0,217.0,140.0,238.0,233.0,249.0,0,0,0,0,0.0,0,75.510574,25.91114,292.13437,326.84778
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\503_0_0.jpg,143.0,144.0,242.0,182.0,171.0,223.0,137.0,249.0,204.0,278.0,0,0,0,0,0.0,0,83.10517,21.303188,287.67252,354.50592
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\489_0_0.jpg,153.0,145.0,247.0,155.0,204.0,208.0,138.0,239.0,226.0,247.0,0,0,1,0,0.0,0,65.99361,25.457787,297.405,318.16324
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\488_0_0.jpg,156.0,144.0,251.0,140.0,195.0,206.0,156.0,232.0,257.0,234.0,0,0,0,0,0.0,0,93.48632,36.94458,314.93344,309.789
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\484_0_0.jpg,148.0,153.0,246.0,145.0,192.0,214.0,163.0,250.0,261.0,245.0,0,0,0,0,0.0,0,92.497025,32.82138,316.64157,318.54547
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\483_0_0.jpg,158.0,135.0,258.0,155.0,182.0,210.0,154.0,261.0,229.0,277.0,0,0,0,0,0.0,0,108.08,31.6656,310.12363,347.52283
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\479_1_0.jpg,151.0,159.0,257.0,150.0,195.0,202.0,165.0,253.0,255.0,249.0,0,0,0,0,0.0,0,94.770096,33.346115,313.9212,352.6247
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\479_0_0.jpg,161.0,140.0,251.0,165.0,204.0,203.0,137.0,227.0,238.0,255.0,0,0,0,0,0.0,0,76.97748,56.261993,284.1792,316.67258
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\474_0_0.jpg,135.0,155.0,228.0,140.0,181.0,208.0,155.0,260.0,233.0,251.0,0,0,0,0,0.0,0,85.95749,14.932799,283.02173,320.16434
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\472_0_0.jpg,127.0,169.0,266.0,155.0,194.0,187.0,146.0,249.0,257.0,243.0,0,0,0,0,0.0,0,49.6709,33.33647,322.64157,323.9048
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\462_0_0.jpg,149.0,137.0,234.0,133.0,185.0,180.0,168.0,232.0,221.0,228.0,0,1,1,0,0.0,0,100.543686,34.869957,315.73926,286.57434
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\461_0_0.jpg,152.0,148.0,253.0,142.0,200.0,204.0,168.0,248.0,262.0,246.0,0,0,1,0,0.0,0,71.479164,47.3508,348.8481,303.19223
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\458_0_0.jpg,150.0,155.0,240.0,148.0,198.0,201.0,163.0,251.0,237.0,246.0,1,0,0,0,0.0,0,76.21466,34.32313,285.2467,320.87112
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\457_0_0.jpg,159.0,151.0,241.0,169.0,203.0,220.0,142.0,241.0,220.0,261.0,0,0,0,0,0.0,0,70.36568,56.60504,272.85184,318.94727
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\449_2_0.jpg,164.0,162.0,246.0,156.0,208.0,206.0,177.0,252.0,249.0,245.0,1,0,1,1,0.0,0,103.298615,57.306694,284.98282,292.4512
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\449_1_0.jpg,167.0,158.0,264.0,150.0,228.0,203.0,178.0,255.0,261.0,245.0,0,0,1,1,0.0,0,82.40312,45.123707,288.71478,317.31805
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\448_0_0.jpg,150.0,148.0,243.0,146.0,207.0,208.0,158.0,243.0,239.0,245.0,0,0,0,0,0.0,0,78.25515,29.45255,277.40527,309.89752
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\447_0_0.jpg,160.0,146.0,243.0,154.0,213.0,188.0,150.0,233.0,237.0,240.0,0,0,0,1,0.0,0,71.60379,33.443176,272.28683,301.85284
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\434_0_0.jpg,157.0,143.0,249.0,151.0,206.0,222.0,149.0,237.0,240.0,244.0,0,0,0,0,0.0,0,68.682144,44.183956,288.5831,305.1805
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\428_1_0.jpg,151.0,148.0,262.0,148.0,203.0,206.0,155.0,237.0,257.0,237.0,1,0,0,0,0.0,0,56.50554,11.931026,334.28333,325.9654
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\428_0_0.jpg,145.0,136.0,251.0,134.0,193.0,206.0,161.0,251.0,246.0,247.0,0,0,0,0,0.0,1,75.638405,42.554153,309.6,323.23157
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\421_0_0.jpg,164.0,144.0,255.0,155.0,196.0,205.0,157.0,253.0,229.0,266.0,0,0,0,0,0.0,0,95.50879,34.783077,309.667,325.9043
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\412_0_0.jpg,150.0,145.0,233.0,149.0,189.0,203.0,138.0,235.0,231.0,244.0,0,0,1,0,0.0,0,76.02191,40.173782,276.11417,312.81442
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\411_0_0.jpg,136.0,159.0,244.0,143.0,191.0,217.0,169.0,283.0,243.0,269.0,0,0,0,0,0.0,0,70.39671,30.386246,309.5619,348.34677
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\406_0_0.jpg,129.0,172.0,222.0,148.0,166.0,211.0,157.0,259.0,241.0,237.0,1,0,0,0,0.0,0,66.16434,50.87559,300.87485,311.41653
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\405_0_0.jpg,151.0,153.0,253.0,149.0,195.0,212.0,159.0,258.0,255.0,254.0,0,0,0,0,0.0,0,89.04061,42.793594,312.6338,335.3323
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\402_0_0.jpg,151.0,140.0,246.0,144.0,212.0,194.0,157.0,247.0,240.0,248.0,0,0,0,0,0.0,0,43.81987,30.476416,276.1895,332.18903
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\401_0_0.jpg,159.0,142.0,253.0,154.0,204.0,219.0,148.0,255.0,235.0,269.0,1,0,0,0,0.0,0,64.62163,45.398067,294.2314,314.14136
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\367_0_0.jpg,171.0,153.0,255.0,181.0,196.0,204.0,145.0,245.0,229.0,270.0,0,0,1,0,0.0,0,85.85068,58.406414,301.20645,350.73776
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\364_0_0.jpg,141.0,150.0,243.0,140.0,209.0,196.0,162.0,255.0,240.0,245.0,0,0,0,0,0.0,0,68.25754,23.748255,269.3479,328.94543
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\363_0_0.jpg,156.0,139.0,256.0,150.0,189.0,190.0,162.0,231.0,231.0,241.0,0,0,0,0,0.0,0,99.92063,37.044525,318.9553,296.06924
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\348_1_0.jpg,144.0,145.0,249.0,143.0,194.0,200.0,157.0,257.0,235.0,258.0,0,0,1,0,0.0,0,82.429825,16.816652,307.76468,332.74542
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\348_0_0.jpg,151.0,140.0,251.0,150.0,189.0,211.0,147.0,263.0,229.0,272.0,0,0,0,0,0.0,0,80.83403,8.162939,296.02017,359.81104
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\345_0_0.jpg,171.0,153.0,236.0,161.0,196.0,198.0,170.0,230.0,223.0,238.0,0,0,1,0,0.0,0,123.483185,73.3713,270.00842,287.10986
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\344_1_0.jpg,145.0,159.0,234.0,157.0,175.0,201.0,154.0,256.0,220.0,256.0,0,0,1,0,0.0,0,95.42228,36.36856,331.26364,323.69354
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\339_0_0.jpg,156.0,161.0,250.0,146.0,221.0,200.0,160.0,236.0,256.0,219.0,0,0,1,0,0.0,0,72.99911,44.243465,278.01846,310.38208
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\338_0_0.jpg,166.0,137.0,256.0,165.0,187.0,204.0,135.0,223.0,240.0,253.0,0,0,0,0,0.0,0,72.66405,54.359734,307.81943,317.14383
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\335_1_0.jpg,144.0,148.0,249.0,149.0,204.0,209.0,141.0,246.0,238.0,250.0,0,0,1,0,0.0,0,45.140625,39.448822,279.19293,315.8967
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\334_1_0.jpg,160.0,148.0,256.0,157.0,180.0,212.0,159.0,243.0,247.0,255.0,0,0,0,0,1.0,0,106.902336,47.97107,312.84195,332.6538
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\321_0_0.jpg,155.0,150.0,247.0,144.0,191.0,208.0,164.0,238.0,258.0,229.0,0,0,0,0,0.0,0,88.92966,25.163794,293.75858,320.93564
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\312_0_0.jpg,170.0,152.0,271.0,142.0,235.0,211.0,194.0,256.0,280.0,247.0,1,0,0,0,0.0,0,100.3383,7.8892946,318.52026,331.94736
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\302_0_0.jpg,148.0,156.0,243.0,144.0,203.0,203.0,160.0,235.0,246.0,224.0,0,0,1,0,0.0,0,85.23184,50.967934,278.08313,296.02698
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\298_0_0.jpg,156.0,157.0,250.0,164.0,200.0,203.0,158.0,264.0,235.0,270.0,1,0,0,0,0.0,0,88.10016,43.40813,298.246,344.90112
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\296_0_0.jpg,145.0,144.0,232.0,130.0,188.0,189.0,167.0,252.0,244.0,237.0,0,0,0,0,0.0,1,85.510765,35.823048,288.6251,309.01016
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\294_0_0.jpg,179.0,139.0,261.0,163.0,231.0,208.0,181.0,250.0,239.0,257.0,1,0,0,0,0.0,0,71.75722,43.42394,289.61868,303.06738
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\291_0_0.jpg,156.0,147.0,252.0,154.0,209.0,213.0,159.0,245.0,233.0,249.0,0,0,1,0,0.0,0,67.30853,30.033028,285.29614,318.02756
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\279_0_0.jpg,142.0,155.0,246.0,150.0,203.0,200.0,163.0,256.0,248.0,248.0,0,0,0,0,0.0,0,77.88382,31.065952,294.36166,335.99396
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\271_1_0.jpg,159.0,164.0,240.0,160.0,200.0,213.0,172.0,253.0,229.0,251.0,0,0,0,0,0.0,1,101.41337,76.41521,275.5863,304.7824
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\265_0_0.jpg,146.0,143.0,253.0,146.0,211.0,236.0,141.0,251.0,248.0,253.0,0,0,1,0,0.0,0,77.21076,12.689579,290.2029,345.36887
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\264_0_0.jpg,128.0,158.0,226.0,143.0,168.0,224.0,156.0,278.0,243.0,266.0,0,0,0,0,0.0,0,88.022545,22.66326,326.72974,343.44803
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\244_0_0.jpg,157.0,151.0,250.0,154.0,217.0,202.0,161.0,252.0,239.0,252.0,0,0,0,0,0.0,0,65.91703,43.25714,276.1654,330.70068
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\235_0_0.jpg,125.0,128.0,229.0,127.0,163.0,204.0,146.0,256.0,217.0,255.0,0,0,0,0,0.0,0,73.6476,-0.7974148,290.725,324.43216
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\196_0_0.jpg,146.0,161.0,246.0,128.0,229.0,199.0,177.0,251.0,269.0,218.0,0,0,0,0,0.0,0,54.6463,28.744984,288.7502,328.00018
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\182_0_0.jpg,156.0,139.0,249.0,139.0,199.0,175.0,162.0,259.0,242.0,259.0,0,0,0,0,0.0,0,80.90948,14.546812,298.45956,354.41345
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\420_0_0.jpg,149.0,140.0,263.0,134.0,188.0,220.0,183.0,267.0,254.0,268.0,0,0,0,0,1.0,0,81.85333,21.421003,296.39725,332.05542
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\415_0_0.jpg,167.0,150.0,249.0,148.0,224.0,198.0,171.0,255.0,251.0,249.0,0,0,1,0,0.0,0,79.398254,18.411076,273.1038,325.12283
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\328_1_0.jpg,149.0,146.0,241.0,146.0,199.0,213.0,162.0,243.0,235.0,242.0,0,0,1,0,0.0,0,81.37771,47.108482,281.98877,298.99002
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\308_0_0.jpg,151.0,161.0,247.0,142.0,206.0,213.0,180.0,258.0,246.0,249.0,1,0,0,0,0.0,0,85.47022,58.149612,283.641,326.53723
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\301_0_0.jpg,169.0,135.0,258.0,172.0,205.0,212.0,144.0,229.0,213.0,257.0,0,0,0,0,0.0,0,75.33514,35.39467,286.26242,313.64795
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\300_0_0.jpg,147.0,152.0,251.0,153.0,197.0,214.0,149.0,247.0,241.0,250.0,0,0,0,0,0.0,0,75.67475,14.738905,292.49023,345.65192
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\295_0_0.jpg,175.0,147.0,258.0,166.0,225.0,198.0,176.0,250.0,237.0,269.0,0,0,1,0,0.0,0,81.37463,32.785404,288.08527,331.93182
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\290_0_0.jpg,163.0,156.0,240.0,149.0,195.0,193.0,170.0,232.0,236.0,231.0,0,0,0,0,0.0,0,116.54267,56.468987,292.1979,306.5474
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\289_1_0.jpg,156.0,137.0,251.0,148.0,216.0,194.0,153.0,227.0,234.0,244.0,0,0,0,0,0.0,1,58.329094,35.058296,272.1908,316.81348
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\255_0_0.jpg,150.0,146.0,250.0,143.0,201.0,206.0,154.0,254.0,250.0,252.0,0,0,1,0,0.0,0,64.127625,48.607243,303.82227,322.74857
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\204_0_0.jpg,165.0,170.0,254.0,168.0,207.0,219.0,173.0,265.0,249.0,262.0,1,0,1,0,0.0,0,99.43893,56.50798,325.27145,320.79373
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\180_0_0.jpg,142.0,157.0,245.0,152.0,190.0,213.0,148.0,257.0,258.0,249.0,1,0,0,0,0.0,0,74.73266,46.891808,310.43878,331.81424
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\124_0_0.jpg,146.0,142.0,243.0,135.0,226.0,190.0,165.0,246.0,250.0,234.0,0,0,0,0,0.0,0,38.113045,37.29509,253.20468,313.76038
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\106_0_0.jpg,151.0,155.0,247.0,152.0,201.0,206.0,159.0,243.0,243.0,241.0,0,0,1,0,0.0,0,82.78507,39.128517,287.7455,313.80905
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\105_0_0.jpg,145.0,157.0,241.0,144.0,202.0,219.0,148.0,254.0,248.0,242.0,0,0,0,0,0.0,0,55.324924,43.58084,279.16284,322.39755
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\85_0_0.jpg,143.0,154.0,252.0,158.0,185.0,234.0,166.0,262.0,232.0,262.0,0,0,1,1,0.0,0,88.72081,50.99281,323.5511,326.29126
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\66_0_0.jpg,152.0,138.0,257.0,133.0,211.0,199.0,170.0,258.0,262.0,255.0,1,0,0,0,0.0,0,74.11264,14.686108,296.98682,326.527
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\44_0_0.jpg,166.0,150.0,258.0,158.0,205.0,185.0,165.0,244.0,239.0,249.0,0,0,0,0,0.0,1,91.68127,70.15655,293.56277,311.55774
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\_-60_9929_1.jpg,54.0,67.0,84.0,72.0,64.0,91.0,64.0,101.0,90.0,102.0,0,0,1,0,1.0,0,47.10441,31.77671,114.230835,118.34759
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\221_0_0.jpg,138.0,155.0,229.0,149.0,175.0,215.0,159.0,244.0,233.0,247.0,0,0,0,0,0.0,0,94.00694,27.235497,300.55786,327.54565
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\157_0_0.jpg,158.0,143.0,250.0,152.0,209.0,212.0,144.0,235.0,236.0,242.0,0,0,0,0,0.0,0,62.827896,22.752644,286.5589,328.71982
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\115_0_0.jpg,170.0,146.0,254.0,150.0,191.0,193.0,168.0,245.0,248.0,250.0,0,0,0,1,1.0,1,104.17787,45.351936,304.55637,331.4098
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\99_0_0.jpg,145.0,148.0,240.0,139.0,194.0,210.0,154.0,243.0,250.0,238.0,0,0,0,0,0.0,0,80.57637,46.548103,291.62723,332.16898
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\89_0_0.jpg,138.0,146.0,237.0,150.0,188.0,196.0,153.0,249.0,220.0,252.0,0,0,0,0,0.0,0,68.36798,26.168991,305.56458,313.06378
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\59_0_0.jpg,144.0,152.0,259.0,149.0,204.0,200.0,161.0,265.0,250.0,265.0,0,0,1,0,0.0,0,59.983994,23.841976,317.06274,336.83618
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\184_0_0.jpg,158.0,145.0,260.0,152.0,203.0,212.0,156.0,266.0,240.0,276.0,0,0,1,0,0.0,0,87.82059,34.043777,291.01868,356.77463
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\90_0_0.jpg,147.0,152.0,249.0,140.0,183.0,213.0,165.0,255.0,243.0,245.0,0,0,1,0,1.0,0,75.00292,27.169048,308.9048,340.31213
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\72_0_0.jpg,157.0,161.0,245.0,161.0,198.0,206.0,163.0,262.0,238.0,263.0,0,0,0,0,0.0,0,94.142685,52.60266,274.16586,333.52814
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\49_0_0.jpg,141.0,160.0,207.0,142.0,149.0,206.0,162.0,266.0,218.0,254.0,0,0,0,0,0.0,0,114.436806,39.802456,322.484,317.38654
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\213_0_0.jpg,155.0,152.0,240.0,148.0,204.0,196.0,162.0,244.0,239.0,243.0,0,0,0,0,0.0,0,86.67366,41.82229,275.33356,311.02628
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\178_0_0.jpg,159.0,153.0,247.0,143.0,182.0,186.0,164.0,244.0,253.0,234.0,0,0,1,0,1.0,0,107.434654,36.49875,306.37183,311.1652
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\106_2_0.jpg,151.0,153.0,245.0,140.0,211.0,207.0,164.0,257.0,251.0,245.0,0,0,1,0,0.0,0,75.498405,19.596827,287.5535,356.33655
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\218_1_0.jpg,156.0,149.0,259.0,152.0,192.0,196.0,154.0,244.0,240.0,249.0,0,0,0,0,0.0,0,99.19485,32.553337,329.02545,329.21893
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\108_0_0.jpg,159.0,140.0,254.0,168.0,196.0,211.0,132.0,234.0,226.0,264.0,0,0,0,0,0.0,0,57.905914,28.638924,285.254,334.26343
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\284_0_0.jpg,152.0,157.0,253.0,144.0,212.0,189.0,175.0,244.0,249.0,235.0,0,0,1,0,0.0,0,76.164566,45.436405,292.1579,301.47226
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\277_0_0.jpg,149.0,152.0,250.0,141.0,208.0,224.0,156.0,255.0,256.0,250.0,0,0,0,0,0.0,0,67.39958,38.484943,291.50687,331.14615
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\275_0_0.jpg,140.0,161.0,217.0,154.0,166.0,210.0,156.0,238.0,246.0,233.0,1,0,0,0,1.0,0,102.03079,54.674255,308.42767,305.71085
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\257_0_0.jpg,150.0,136.0,254.0,130.0,234.0,203.0,156.0,256.0,261.0,249.0,0,0,0,0,0.0,1,49.851967,60.016857,272.95078,317.51947
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\234_0_0.jpg,146.0,151.0,244.0,157.0,218.0,210.0,133.0,278.0,241.0,283.0,1,0,0,0,0.0,0,15.598143,52.777565,274.78214,380.6098
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\228_0_0.jpg,150.0,143.0,252.0,136.0,215.0,203.0,170.0,256.0,243.0,247.0,0,0,0,0,0.0,0,52.425636,60.945786,283.318,329.96173
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\219_0_0.jpg,152.0,150.0,256.0,148.0,207.0,182.0,155.0,254.0,254.0,252.0,0,0,0,0,0.0,0,74.713066,37.61797,300.69745,334.24796
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\386_0_0.jpg,153.0,156.0,237.0,148.0,204.0,206.0,171.0,255.0,243.0,246.0,0,0,0,0,0.0,0,83.74678,46.69193,288.56793,313.98502
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\153_0_0.jpg,187.0,152.0,261.0,164.0,229.0,211.0,161.0,225.0,228.0,235.0,0,0,1,0,0.0,0,55.76457,36.278057,266.41397,305.24457
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\141_0_0.jpg,174.0,153.0,251.0,171.0,245.0,202.0,164.0,252.0,232.0,265.0,0,0,0,0,0.0,1,50.254856,75.08922,254.1492,318.3842
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\129_0_0.jpg,141.0,147.0,235.0,133.0,201.0,189.0,154.0,247.0,248.0,235.0,1,0,0,0,0.0,0,75.5405,26.186455,289.77377,328.97348
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\122_0_0.jpg,161.0,156.0,260.0,160.0,211.0,217.0,158.0,248.0,257.0,255.0,0,0,0,0,0.0,0,80.89738,62.68996,309.9853,327.03198
